dataset,dimension,algorithm,n,successful_n,success_rate,success_wilson_low,success_wilson_high,metric,valid_n,mean,std,median,q1,q3
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,first_solution_attempt,500,813.41,370.59092429029164,726.5,554.5,971.0
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,first_solution_time_s,500,0.04045935001701578,0.01885920183118156,0.03558221447747195,0.027678147002006825,0.0475225005211541
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,first_solution_nodes,500,504.494,219.1321330784123,457.0,352.0,587.0
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,first_solution_cost_mm,500,2533.2713200340704,183.97811008800358,2513.03860071313,2395.5049311810462,2638.8346594692102
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,first_solution_efficiency,500,0.7574909574623474,0.05328983737357096,0.7597131034225392,0.7234967700881892,0.7969879586912323
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,fixed_budget_cost_mm,500,2532.9384391408926,183.98875843863902,2513.03860071313,2395.5049311810462,2637.1338404754965
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,fixed_budget_time_s,500,0.3109401923791738,0.015170303588167016,0.309754088986665,0.3001505540305515,0.32049357623327523
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,total_nodes,500,3712.874,114.81838112989827,3720.0,3655.75,3783.0
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,collision_checks,500,4808.496,23.349698088018254,4806.0,4793.0,4820.0
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,fixed_budget_efficiency,500,0.757591018493033,0.053293898749082025,0.7597131034225392,0.7239634476021845,0.7969879586912323
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,efficiency_all_runs,500,0.757591018493033,0.053293898749082025,0.7597131034225392,0.7239634476021845,0.7969879586912323
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,first_attempt_capped,500,813.41,370.59092429029164,726.5,554.5,971.0
main,2,RRT,500,500,1.0,0.9923756595384479,1.0,success,500,1.0,0.0,1.0,1.0,1.0
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,first_solution_attempt,500,418.644,325.54343846044463,322.5,202.25,533.75
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,first_solution_time_s,500,0.018870975149446117,0.014118638015632122,0.01507821399718515,0.009789807765628175,0.02334819249517745
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,first_solution_nodes,500,165.17,92.23359024965191,141.0,104.0,198.25
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,first_solution_cost_mm,500,2370.484666723338,236.8801003908453,2328.437467239707,2187.5668707827326,2514.4617531584436
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,first_solution_efficiency,500,0.8129968501659076,0.07668097007818774,0.8199441251032316,0.759283100166708,0.8727451200671775
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,fixed_budget_cost_mm,500,2251.382393073806,162.371755246945,2221.0922401576217,2131.294039737224,2345.1672055957347
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,fixed_budget_time_s,500,0.5126209966414608,0.03933890273465699,0.5140107049955986,0.4935828517918708,0.537867445484153
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,total_nodes,500,4047.246,253.53362712699146,4101.5,3947.25,4212.0
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,collision_checks,500,5000.0,0.0,5000.0,5000.0,5000.0
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,fixed_budget_efficiency,500,0.8522117554876656,0.05867843125792733,0.8595729910679049,0.8140947986988302,0.8957883233989892
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,efficiency_all_runs,500,0.8522117554876656,0.05867843125792733,0.8595729910679049,0.8140947986988302,0.8957883233989892
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,first_attempt_capped,500,418.644,325.54343846044463,322.5,202.25,533.75
main,2,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,success,500,1.0,0.0,1.0,1.0,1.0
main,2,RRT*,500,500,1.0,0.9923756595384479,1.0,first_solution_attempt,500,813.41,370.59092429029164,726.5,554.5,971.0
main,2,RRT*,500,500,1.0,0.9923756595384479,1.0,first_solution_time_s,500,0.12721007329353595,0.08465118929093746,0.1026054804679006,0.0740070702595403,0.14812521226122044
main,2,RRT*,500,500,1.0,0.9923756595384479,1.0,first_solution_nodes,500,504.494,219.1321330784123,457.0,352.0,587.0
main,2,RRT*,500,500,1.0,0.9923756595384479,1.0,first_solution_cost_mm,500,2114.4933699071407,109.82069761441024,2095.80849320325,2029.0281560115009,2186.1941086346096
