dataset,dimension,reference,metric,paired_n,map_n,reference_mean,sc_mean,reference_minus_sc,relative_difference_percent,hierarchy_ci_low,hierarchy_ci_high,hierarchy_pct_ci_low,hierarchy_pct_ci_high,sc_better_maps,tied_maps,map_wilcoxon_p,map_wilcoxon_p_holm
main,3,Informed-RRT*,total_nodes,500,10,4258.758,3519.1459999999997,739.6120000000001,17.36684732966748,701.1213000000004,778.8303499999995,16.630658310440154,18.175359582473103,10,0,0.001953125,0.01953125
main,3,Informed-RRT*,collision_checks,500,10,28612.640000000003,9551.504,19061.136000000002,66.61788636071331,17686.20525,20122.83015,65.0497226036413,67.72630932040461,10,0,0.001953125,0.01953125
main,3,Informed-RRT*,efficiency_all_runs,500,10,0.9774381466165127,0.9101524503486264,0.06728569626788639,6.883882780798118,0.059443734796916836,0.07270366930199099,6.138103697239052,7.396941237446669,0,0,0.001953125,0.01953125
main,3,Dynamic-RRT,fixed_budget_cost_mm,498,10,2916.5301380071523,2571.331216544461,345.1989214626915,11.835945631563536,323.8602654766005,370.4459847064165,11.173494639142705,12.583814021407122,10,0,0.001953125,0.01953125
main,3,Dynamic-RRT,fixed_budget_time_s,500,10,1.882345518423128,0.8968034394478892,0.9855420789752387,52.3571294074025,0.9707880283540202,1.0028432184763894,51.72767046367477,53.11570227598275,10,0,0.001953125,0.01953125
main,3,Dynamic-RRT,first_solution_time_s,498,10,0.1605785850431954,0.019753557444205656,0.14082502759898974,87.69851070807981,0.09052225313747188,0.2326339868116202,81.72839768732378,91.84002271780878,10,0,0.001953125,0.01953125
main,3,Dynamic-RRT,first_attempt_capped,500,10,537.46,207.32800000000003,330.132,61.42447810069586,173.63164999999998,608.0842000000001,44.97428403267751,73.26386031856269,10,0,0.001953125,0.01953125
main,3,Dynamic-RRT,total_nodes,500,10,3947.03,3519.1459999999997,427.88400000000047,10.840657405694925,389.3145999999998,470.6830000000007,9.858433270882202,11.931609933243287,10,0,0.001953125,0.01953125
main,3,Dynamic-RRT,collision_checks,500,10,4337.492,9551.504,-5214.012000000001,-120.20799116171281,-5301.010400000001,-5104.83525,-122.84654620691198,-116.57410904223528,0,0,0.001953125,0.01953125
main,3,Dynamic-RRT,efficiency_all_runs,500,10,0.8002165758215563,0.9101524503486264,-0.1099358745270701,-13.738265095821406,-0.12378368612905795,-0.10112759029253277,-15.782503210061389,-12.508385037073772,10,0,0.001953125,0.01953125
