dataset,dimension,reference,metric,environment_id,paired_n,reference_mean,sc_mean,reference_minus_sc,improvement_percent
main,2,RRT,fixed_budget_cost_mm,evaluation-2d-00,50,2456.4285479862915,1985.0991047316693,471.3294432546222,19.187590196385088
main,2,RRT,fixed_budget_cost_mm,evaluation-2d-01,50,2620.325815051825,2101.7853985712463,518.5404164805786,19.789158031491702
main,2,RRT,fixed_budget_cost_mm,evaluation-2d-02,50,2708.570043925494,2072.510890742444,636.0591531830496,23.483208588588603
main,2,RRT,fixed_budget_cost_mm,evaluation-2d-03,50,2497.6827641497416,1981.5677649709642,516.1149991787775,20.663753082928956
main,2,RRT,fixed_budget_cost_mm,evaluation-2d-04,50,2549.8194429935043,2053.823782952828,495.9956600406763,19.452187542282378
main,2,RRT,fixed_budget_cost_mm,evaluation-2d-05,50,2504.497653845896,1997.7227501484701,506.77490369742577,20.234592870120057
main,2,RRT,fixed_budget_cost_mm,evaluation-2d-06,50,2386.225161157082,1953.0561110727247,433.1690500843572,18.152899279392113
main,2,RRT,fixed_budget_cost_mm,evaluation-2d-07,50,2623.395031683686,2081.877307142831,541.5177245408549,20.64186742754143
main,2,RRT,fixed_budget_cost_mm,evaluation-2d-08,50,2519.8902350689664,2036.3574671961512,483.53276787281516,19.188644058521124
main,2,RRT,fixed_budget_cost_mm,evaluation-2d-09,50,2462.5496955464378,1965.4978630611065,497.05183248533126,20.184438648456833
main,2,RRT,fixed_budget_time_s,evaluation-2d-00,50,0.3143474354071077,1.2977613571402618,-0.9834139217331541,-312.8429918505765
main,2,RRT,fixed_budget_time_s,evaluation-2d-01,50,0.3129658284829929,1.2184826687164605,-0.9055168402334676,-289.33409267800454
main,2,RRT,fixed_budget_time_s,evaluation-2d-02,50,0.30964562610141,1.162834598334739,-0.853188972233329,-275.5372271765617
main,2,RRT,fixed_budget_time_s,evaluation-2d-03,50,0.3077098857809324,1.2480614043434617,-0.9403515185625293,-305.5967851588599
main,2,RRT,fixed_budget_time_s,evaluation-2d-04,50,0.3145056718820706,1.2511846143438015,-0.9366789424617308,-297.82577110817726
main,2,RRT,fixed_budget_time_s,evaluation-2d-05,50,0.31923585351905787,1.2934720869595184,-0.9742362334404606,-305.1775741042509
main,2,RRT,fixed_budget_time_s,evaluation-2d-06,50,0.31340082549955695,1.3309200018027332,-1.0175191763031761,-324.6702285104908
main,2,RRT,fixed_budget_time_s,evaluation-2d-07,50,0.31130096400273033,1.1617772551381496,-0.8504762911354192,-273.20066092951765
main,2,RRT,fixed_budget_time_s,evaluation-2d-08,50,0.3057324050785974,1.2175741699768696,-0.9118417648982722,-298.24832099948867
main,2,RRT,fixed_budget_time_s,evaluation-2d-09,50,0.3005574280372821,1.2280780073220376,-0.9275205792847556,-308.60011856692597
main,2,RRT,first_solution_time_s,evaluation-2d-00,50,0.04184881704044525,0.019755706541473,0.022093110498972248,52.79267626040688
main,2,RRT,first_solution_time_s,evaluation-2d-01,50,0.03822767365723844,0.038364819382550146,-0.00013714572531170477,-0.3587603225385809
main,2,RRT,first_solution_time_s,evaluation-2d-02,50,0.0569274965417571,0.06041385925491336,-0.003486362713156263,-6.124215756789811
main,2,RRT,first_solution_time_s,evaluation-2d-03,50,0.04215788486297239,0.018631683783605645,0.023526201079366742,55.80498441948637
main,2,RRT,first_solution_time_s,evaluation-2d-04,50,0.03268146330141458,0.034036151483887764,-0.0013546881824731821,-4.145127070899992
main,2,RRT,first_solution_time_s,evaluation-2d-05,50,0.035415790682891336,0.035165328063303566,0.0002504626195877699,0.7072060647477324
main,2,RRT,first_solution_time_s,evaluation-2d-06,50,0.03256228159763846,0.01671558194095264,0.01584669965668582,48.665814799154255
main,2,RRT,first_solution_time_s,evaluation-2d-07,50,0.042816321325954004,0.03979716821806501,0.003019153107888993,7.051407067189751
main,2,RRT,first_solution_time_s,evaluation-2d-08,50,0.03741785224061456,0.028393546096049205,0.009024306144565352,24.117648673512253
main,2,RRT,first_solution_time_s,evaluation-2d-09,50,0.04453791891923171,0.023875227660173515,0.020662691259058192,46.39348169035337
main,2,RRT,first_attempt_capped,evaluation-2d-00,50,818.74,270.24,548.5,66.99318464958351
main,2,RRT,first_attempt_capped,evaluation-2d-01,50,761.68,547.58,214.0999999999999,28.108917130553504
main,2,RRT,first_attempt_capped,evaluation-2d-02,50,1133.04,833.98,299.05999999999995,26.394478570924235
main,2,RRT,first_attempt_capped,evaluation-2d-03,50,854.5,262.02,592.48,69.33645406670567
main,2,RRT,first_attempt_capped,evaluation-2d-04,50,663.9,480.5,183.39999999999998,27.624642265401413
main,2,RRT,first_attempt_capped,evaluation-2d-05,50,702.74,475.94,226.8,32.273671628198194
main,2,RRT,first_attempt_capped,evaluation-2d-06,50,653.98,222.24,431.74,66.0173093978409
main,2,RRT,first_attempt_capped,evaluation-2d-07,50,868.06,586.78,281.28,32.40329009515471
main,2,RRT,first_attempt_capped,evaluation-2d-08,50,772.76,394.82,377.94,48.90781096330038
main,2,RRT,first_attempt_capped,evaluation-2d-09,50,904.7,361.08,543.6200000000001,60.088427102907055
main,2,RRT,total_nodes,evaluation-2d-00,50,3676.96,3315.5,361.46000000000004,9.830403376702494
main,2,RRT,total_nodes,evaluation-2d-01,50,3738.4,3160.68,577.7200000000003,15.453670019259583
main,2,RRT,total_nodes,evaluation-2d-02,50,3613.24,3019.54,593.6999999999998,16.43123623119416
main,2,RRT,total_nodes,evaluation-2d-03,50,3704.96,3301.08,403.8800000000001,10.90106235964761
main,2,RRT,total_nodes,evaluation-2d-04,50,3783.06,3239.6,543.46,14.365619366333075
main,2,RRT,total_nodes,evaluation-2d-05,50,3773.02,3316.72,456.3000000000002,12.093760435937265
main,2,RRT,total_nodes,evaluation-2d-06,50,3703.1,3391.54,311.55999999999995,8.413491399098051
main,2,RRT,total_nodes,evaluation-2d-07,50,3696.6,3074.16,622.44,16.838175620840776
main,2,RRT,total_nodes,evaluation-2d-08,50,3762.46,3306.64,455.82000000000016,12.114946072516389
main,2,RRT,total_nodes,evaluation-2d-09,50,3676.94,3298.26,378.67999999999984,10.298781051635324
main,2,RRT,collision_checks,evaluation-2d-00,50,4809.98,15879.58,-11069.6,-230.13817105268632
main,2,RRT,collision_checks,evaluation-2d-01,50,4803.54,14820.04,-10016.5,-208.52329740149972
main,2,RRT,collision_checks,evaluation-2d-02,50,4826.96,14371.26,-9544.3,-197.7290054195601
main,2,RRT,collision_checks,evaluation-2d-03,50,4811.0,15846.42,-11035.42,-229.37892330076906
main,2,RRT,collision_checks,evaluation-2d-04,50,4801.2,15178.86,-10377.66,-216.14721319670085
main,2,RRT,collision_checks,evaluation-2d-05,50,4804.96,15624.6,-10819.64,-225.17648429955713
main,2,RRT,collision_checks,evaluation-2d-06,50,4796.22,16222.5,-11426.279999999999,-238.23511014924253
main,2,RRT,collision_checks,evaluation-2d-07,50,4814.52,14382.32,-9567.8,-198.72801442303694
main,2,RRT,collision_checks,evaluation-2d-08,50,4804.7,15464.46,-10659.759999999998,-221.86109434512036
main,2,RRT,collision_checks,evaluation-2d-09,50,4811.88,15904.14,-11092.259999999998,-230.51821741190548
main,2,RRT,efficiency_all_runs,evaluation-2d-00,50,0.7805017929451674,0.9619006346990282,-0.18139884175386078,-23.24131006405063
main,2,RRT,efficiency_all_runs,evaluation-2d-01,50,0.7319618121877509,0.9096972464643257,-0.1777354342765748,-24.28206380676387
main,2,RRT,efficiency_all_runs,evaluation-2d-02,50,0.7089622504287639,0.9225423241728373,-0.2135800737440734,-30.125732874339235
main,2,RRT,efficiency_all_runs,evaluation-2d-03,50,0.766827538230118,0.9637309919373959,-0.1969034537072779,-25.677671169940297
main,2,RRT,efficiency_all_runs,evaluation-2d-04,50,0.7517642866761924,0.9304258307060184,-0.17866154402982592,-23.765633350281885
main,2,RRT,efficiency_all_runs,evaluation-2d-05,50,0.7654406181618129,0.956301668217499,-0.1908610500556861,-24.93479513982865
main,2,RRT,efficiency_all_runs,evaluation-2d-06,50,0.801866311361488,0.9776261679127076,-0.17575985655121962,-21.918847825493145
main,2,RRT,efficiency_all_runs,evaluation-2d-07,50,0.7309743010750652,0.918081058262098,-0.18710675718703274,-25.596899495898747
main,2,RRT,efficiency_all_runs,evaluation-2d-08,50,0.75960191770033,0.9378160650335623,-0.17821414733323226,-23.46151887988511
main,2,RRT,efficiency_all_runs,evaluation-2d-09,50,0.7780093561636425,0.9715503709958092,-0.19354101483216668,-24.876437962972034
main,2,RRT-Connect,fixed_budget_cost_mm,evaluation-2d-00,50,2202.5909590221986,1985.0991047316693,217.49185429052932,9.87436425268362
main,2,RRT-Connect,fixed_budget_cost_mm,evaluation-2d-01,50,2424.0039245281064,2101.7853985712463,322.21852595686005,13.292821958594313
main,2,RRT-Connect,fixed_budget_cost_mm,evaluation-2d-02,50,2423.08199864277,2072.510890742444,350.57110790032584,14.4679836710722
main,2,RRT-Connect,fixed_budget_cost_mm,evaluation-2d-03,50,2191.2692547343454,1981.5677649709642,209.70148976338123,9.569864100922825
main,2,RRT-Connect,fixed_budget_cost_mm,evaluation-2d-04,50,2311.441467820212,2053.823782952828,257.617684867384,11.145325912592911
main,2,RRT-Connect,fixed_budget_cost_mm,evaluation-2d-05,50,2190.2944311894084,1997.7227501484701,192.5716810409383,8.792045411737863
main,2,RRT-Connect,fixed_budget_cost_mm,evaluation-2d-06,50,2079.6406386718945,1953.0561110727247,126.58452759916986,6.086846219739656
main,2,RRT-Connect,fixed_budget_cost_mm,evaluation-2d-07,50,2345.487426989065,2081.877307142831,263.6101198462343,11.239033593313023
main,2,RRT-Connect,fixed_budget_cost_mm,evaluation-2d-08,50,2226.2488710600805,2036.3574671961512,189.89140386392933,8.529657502914672
main,2,RRT-Connect,fixed_budget_cost_mm,evaluation-2d-09,50,2119.76495807998,1965.4978630611065,154.2670950188733,7.2775566192302685
main,2,RRT-Connect,fixed_budget_time_s,evaluation-2d-00,50,0.5349672867171467,1.2977613571402618,-0.7627940704231151,-142.5870495940114
main,2,RRT-Connect,fixed_budget_time_s,evaluation-2d-01,50,0.5050768315594177,1.2184826687164605,-0.7134058371570428,-141.2469930474562
main,2,RRT-Connect,fixed_budget_time_s,evaluation-2d-02,50,0.4756940207828302,1.162834598334739,-0.6871405775519088,-144.45011867525886
main,2,RRT-Connect,fixed_budget_time_s,evaluation-2d-03,50,0.5220186986261979,1.2480614043434617,-0.7260427057172638,-139.0836588091572
main,2,RRT-Connect,fixed_budget_time_s,evaluation-2d-04,50,0.5132592258625663,1.2511846143438015,-0.7379253884812351,-143.7724547943785
main,2,RRT-Connect,fixed_budget_time_s,evaluation-2d-05,50,0.5327207127434668,1.2934720869595184,-0.7607513742160517,-142.8049174769733
main,2,RRT-Connect,fixed_budget_time_s,evaluation-2d-06,50,0.5377415338426362,1.3309200018027332,-0.793178467960097,-147.50180487122486
main,2,RRT-Connect,fixed_budget_time_s,evaluation-2d-07,50,0.4978866434376687,1.1617772551381496,-0.6638906117004808,-133.34171953612457
main,2,RRT-Connect,fixed_budget_time_s,evaluation-2d-08,50,0.5032749337772838,1.2175741699768696,-0.7142992361995858,-141.93022307677407
main,2,RRT-Connect,fixed_budget_time_s,evaluation-2d-09,50,0.5035700790653936,1.2280780073220376,-0.724507928256644,-143.87430039554818
main,2,RRT-Connect,first_solution_time_s,evaluation-2d-00,50,0.01195415809983383,0.019755706541473,-0.00780154844163917,-65.26221567830541
main,2,RRT-Connect,first_solution_time_s,evaluation-2d-01,50,0.02730334777734238,0.038364819382550146,-0.011061471605207766,-40.51324290125002
main,2,RRT-Connect,first_solution_time_s,evaluation-2d-02,50,0.03791509078117083,0.06041385925491336,-0.022498768473742534,-59.339877632353556
main,2,RRT-Connect,first_solution_time_s,evaluation-2d-03,50,0.012881957805948283,0.018631683783605645,-0.005749725977657362,-44.63394512131074
main,2,RRT-Connect,first_solution_time_s,evaluation-2d-04,50,0.01975994479958894,0.034036151483887764,-0.014276206684298822,-72.24821136441537
main,2,RRT-Connect,first_solution_time_s,evaluation-2d-05,50,0.01683284432161595,0.035165328063303566,-0.018332483741687618,-108.90900783859743
main,2,RRT-Connect,first_solution_time_s,evaluation-2d-06,50,0.008861423379275897,0.01671558194095264,-0.007854158561676742,-88.63314871113332
main,2,RRT-Connect,first_solution_time_s,evaluation-2d-07,50,0.024029500338947355,0.03979716821806501,-0.015767667879117656,-65.61795982732608
main,2,RRT-Connect,first_solution_time_s,evaluation-2d-08,50,0.017577783763408607,0.028393546096049205,-0.010815762332640599,-61.53086463127166
main,2,RRT-Connect,first_solution_time_s,evaluation-2d-09,50,0.011593700427329118,0.023875227660173515,-0.012281527232844397,-105.93276331251329
main,2,RRT-Connect,first_attempt_capped,evaluation-2d-00,50,251.42,270.24,-18.82000000000002,-7.485482459629315
main,2,RRT-Connect,first_attempt_capped,evaluation-2d-01,50,618.62,547.58,71.03999999999996,11.483624842391123
main,2,RRT-Connect,first_attempt_capped,evaluation-2d-02,50,863.4,833.98,29.41999999999996,3.4074588834838964
main,2,RRT-Connect,first_attempt_capped,evaluation-2d-03,50,281.84,262.02,19.819999999999993,7.032358785126311
main,2,RRT-Connect,first_attempt_capped,evaluation-2d-04,50,440.98,480.5,-39.51999999999998,-8.961857680620431
main,2,RRT-Connect,first_attempt_capped,evaluation-2d-05,50,360.34,475.94,-115.60000000000002,-32.08081256590998
main,2,RRT-Connect,first_attempt_capped,evaluation-2d-06,50,178.3,222.24,-43.94,-24.64385866517106
main,2,RRT-Connect,first_attempt_capped,evaluation-2d-07,50,539.58,586.78,-47.19999999999993,-8.747544386374573
main,2,RRT-Connect,first_attempt_capped,evaluation-2d-08,50,394.66,394.82,-0.15999999999996817,-0.040541225358528395
main,2,RRT-Connect,first_attempt_capped,evaluation-2d-09,50,257.3,361.08,-103.77999999999997,-40.33424018655265
main,2,RRT-Connect,total_nodes,evaluation-2d-00,50,4130.68,3315.5,815.1800000000003,19.7347652202543
main,2,RRT-Connect,total_nodes,evaluation-2d-01,50,3944.92,3160.68,784.2400000000002,19.8797440759255
main,2,RRT-Connect,total_nodes,evaluation-2d-02,50,3703.94,3019.54,684.4000000000001,18.477621127772053
main,2,RRT-Connect,total_nodes,evaluation-2d-03,50,4149.76,3301.08,848.6800000000003,20.451303207896366
main,2,RRT-Connect,total_nodes,evaluation-2d-04,50,4045.04,3239.6,805.44,19.9117932084726
main,2,RRT-Connect,total_nodes,evaluation-2d-05,50,4134.08,3316.72,817.3600000000001,19.771267125938543
main,2,RRT-Connect,total_nodes,evaluation-2d-06,50,4201.84,3391.54,810.3000000000002,19.28440873522076
main,2,RRT-Connect,total_nodes,evaluation-2d-07,50,3908.04,3074.16,833.8800000000001,21.337550280959256
main,2,RRT-Connect,total_nodes,evaluation-2d-08,50,4094.26,3306.64,787.6200000000003,19.237175948767305
main,2,RRT-Connect,total_nodes,evaluation-2d-09,50,4159.9,3298.26,861.6399999999994,20.71299790860356
main,2,RRT-Connect,collision_checks,evaluation-2d-00,50,5000.0,15879.58,-10879.58,-217.5916
main,2,RRT-Connect,collision_checks,evaluation-2d-01,50,5000.0,14820.04,-9820.04,-196.40080000000003
main,2,RRT-Connect,collision_checks,evaluation-2d-02,50,5000.0,14371.26,-9371.26,-187.4252
main,2,RRT-Connect,collision_checks,evaluation-2d-03,50,5000.0,15846.42,-10846.42,-216.9284
main,2,RRT-Connect,collision_checks,evaluation-2d-04,50,5000.0,15178.86,-10178.86,-203.5772
main,2,RRT-Connect,collision_checks,evaluation-2d-05,50,5000.0,15624.6,-10624.6,-212.492
main,2,RRT-Connect,collision_checks,evaluation-2d-06,50,5000.0,16222.5,-11222.5,-224.45
main,2,RRT-Connect,collision_checks,evaluation-2d-07,50,5000.0,14382.32,-9382.32,-187.6464
main,2,RRT-Connect,collision_checks,evaluation-2d-08,50,5000.0,15464.46,-10464.46,-209.28919999999997
main,2,RRT-Connect,collision_checks,evaluation-2d-09,50,5000.0,15904.14,-10904.14,-218.0828
main,2,RRT-Connect,efficiency_all_runs,evaluation-2d-00,50,0.8681992555276925,0.9619006346990282,-0.0937013791713357,-10.792612245950831
main,2,RRT-Connect,efficiency_all_runs,evaluation-2d-01,50,0.7891875580399321,0.9096972464643257,-0.12050968842439358,-15.270094820513618
main,2,RRT-Connect,efficiency_all_runs,evaluation-2d-02,50,0.7922927965902329,0.9225423241728373,-0.13024952758260444,-16.43956983367203
main,2,RRT-Connect,efficiency_all_runs,evaluation-2d-03,50,0.8730501262947756,0.9637309919373959,-0.09068086564262023,-10.386673446514438
main,2,RRT-Connect,efficiency_all_runs,evaluation-2d-04,50,0.8287456670610925,0.9304258307060184,-0.10168016364492583,-12.269163832313621
main,2,RRT-Connect,efficiency_all_runs,evaluation-2d-05,50,0.873982461462585,0.956301668217499,-0.082319206754914,-9.418862549845123
main,2,RRT-Connect,efficiency_all_runs,evaluation-2d-06,50,0.9189557437457847,0.9776261679127076,-0.05867042416692292,-6.384466778321069
main,2,RRT-Connect,efficiency_all_runs,evaluation-2d-07,50,0.8162162284270394,0.918081058262098,-0.10186482983505851,-12.480127971893673
main,2,RRT-Connect,efficiency_all_runs,evaluation-2d-08,50,0.8587366104990273,0.9378160650335623,-0.07907945453453502,-9.208813688353235
main,2,RRT-Connect,efficiency_all_runs,evaluation-2d-09,50,0.9027511072284936,0.9715503709958092,-0.0687992637673156,-7.621066672356011
main,2,RRT*,fixed_budget_cost_mm,evaluation-2d-00,50,1949.559023831817,1985.0991047316693,-35.54008089985223,-1.8229805030472455
main,2,RRT*,fixed_budget_cost_mm,evaluation-2d-01,50,1990.8199056752328,2101.7853985712463,-110.96549289601353,-5.573858920120502
main,2,RRT*,fixed_budget_cost_mm,evaluation-2d-02,50,2021.0638107453924,2072.510890742444,-51.44707999705179,-2.545544565368151
main,2,RRT*,fixed_budget_cost_mm,evaluation-2d-03,50,1946.622890117116,1981.5677649709642,-34.944874853848205,-1.7951538036083503
main,2,RRT*,fixed_budget_cost_mm,evaluation-2d-04,50,1991.9169855503767,2053.823782952828,-61.906797402451275,-3.107900472335503
main,2,RRT*,fixed_budget_cost_mm,evaluation-2d-05,50,1961.2570271626753,1997.7227501484701,-36.465722985794855,-1.8593036241939862
main,2,RRT*,fixed_budget_cost_mm,evaluation-2d-06,50,1930.5769248060826,1953.0561110727247,-22.479186266642046,-1.1643766160159599
main,2,RRT*,fixed_budget_cost_mm,evaluation-2d-07,50,2025.0246425807447,2081.877307142831,-56.85266456208615,-2.807504825700867
main,2,RRT*,fixed_budget_cost_mm,evaluation-2d-08,50,1997.3518334898183,2036.3574671961512,-39.0056337063329,-1.952867444399186
main,2,RRT*,fixed_budget_cost_mm,evaluation-2d-09,50,1929.0253582666178,1965.4978630611065,-36.472504794488714,-1.8907218942555608
main,2,RRT*,fixed_budget_time_s,evaluation-2d-00,50,1.6259469591383822,1.2977613571402618,0.3281856019981204,20.184274779297333
main,2,RRT*,fixed_budget_time_s,evaluation-2d-01,50,1.585426123860525,1.2184826687164605,0.36694345514406446,23.144784207955038
main,2,RRT*,fixed_budget_time_s,evaluation-2d-02,50,1.5483177607390097,1.162834598334739,0.3854831624042707,24.896902443351173
main,2,RRT*,fixed_budget_time_s,evaluation-2d-03,50,1.6047383527387864,1.2480614043434617,0.3566769483953247,22.226486192380754
main,2,RRT*,fixed_budget_time_s,evaluation-2d-04,50,1.6136175572604408,1.2511846143438015,0.3624329429166393,22.460894856149732
main,2,RRT*,fixed_budget_time_s,evaluation-2d-05,50,1.6334528780949769,1.2934720869595184,0.3399807911354584,20.813627114359296
main,2,RRT*,fixed_budget_time_s,evaluation-2d-06,50,1.6182182455202565,1.3309200018027332,0.2872982437175233,17.75398618281906
main,2,RRT*,fixed_budget_time_s,evaluation-2d-07,50,1.5714417503960432,1.1617772551381496,0.4096644952578936,26.069340155602188
main,2,RRT*,fixed_budget_time_s,evaluation-2d-08,50,1.5647973492229357,1.2175741699768696,0.34722317924606605,22.189657939955865
main,2,RRT*,fixed_budget_time_s,evaluation-2d-09,50,1.5128557947149965,1.2280780073220376,0.2847777873929589,18.823855412247507
main,2,RRT*,first_solution_time_s,evaluation-2d-00,50,0.13848370099905874,0.019755706541473,0.11872799445758574,85.73427313181983
main,2,RRT*,first_solution_time_s,evaluation-2d-01,50,0.1105362940812483,0.038364819382550146,0.07217147469869817,65.292106360694
main,2,RRT*,first_solution_time_s,evaluation-2d-02,50,0.18472311246208847,0.06041385925491336,0.12430925320717512,67.29491050162315
main,2,RRT*,first_solution_time_s,evaluation-2d-03,50,0.14024226844077925,0.018631683783605645,0.1216105846571736,86.71464459983879
main,2,RRT*,first_solution_time_s,evaluation-2d-04,50,0.09169727502041493,0.034036151483887764,0.057661123536527165,62.8820469568914
main,2,RRT*,first_solution_time_s,evaluation-2d-05,50,0.10359000153723169,0.035165328063303566,0.06842467347392812,66.05335694423688
main,2,RRT*,first_solution_time_s,evaluation-2d-06,50,0.10148030574200671,0.01671558194095264,0.08476472380105407,83.52825031543692
main,2,RRT*,first_solution_time_s,evaluation-2d-07,50,0.12906347297946918,0.03979716821806501,0.08926630476140418,69.16465418190337
main,2,RRT*,first_solution_time_s,evaluation-2d-08,50,0.11378323775716122,0.028393546096049205,0.08538969166111202,75.04593237481309
main,2,RRT*,first_solution_time_s,evaluation-2d-09,50,0.15850106391590085,0.023875227660173515,0.13462583625572733,84.93686599299959
main,2,RRT*,first_attempt_capped,evaluation-2d-00,50,818.74,270.24,548.5,66.99318464958351
main,2,RRT*,first_attempt_capped,evaluation-2d-01,50,761.68,547.58,214.0999999999999,28.108917130553504
main,2,RRT*,first_attempt_capped,evaluation-2d-02,50,1133.04,833.98,299.05999999999995,26.394478570924235
main,2,RRT*,first_attempt_capped,evaluation-2d-03,50,854.5,262.02,592.48,69.33645406670567
main,2,RRT*,first_attempt_capped,evaluation-2d-04,50,663.9,480.5,183.39999999999998,27.624642265401413
main,2,RRT*,first_attempt_capped,evaluation-2d-05,50,702.74,475.94,226.8,32.273671628198194
main,2,RRT*,first_attempt_capped,evaluation-2d-06,50,653.98,222.24,431.74,66.0173093978409
main,2,RRT*,first_attempt_capped,evaluation-2d-07,50,868.06,586.78,281.28,32.40329009515471
main,2,RRT*,first_attempt_capped,evaluation-2d-08,50,772.76,394.82,377.94,48.90781096330038
main,2,RRT*,first_attempt_capped,evaluation-2d-09,50,904.7,361.08,543.6200000000001,60.088427102907055
main,2,RRT*,total_nodes,evaluation-2d-00,50,3676.96,3315.5,361.46000000000004,9.830403376702494
main,2,RRT*,total_nodes,evaluation-2d-01,50,3738.4,3160.68,577.7200000000003,15.453670019259583
main,2,RRT*,total_nodes,evaluation-2d-02,50,3613.24,3019.54,593.6999999999998,16.43123623119416
main,2,RRT*,total_nodes,evaluation-2d-03,50,3704.96,3301.08,403.8800000000001,10.90106235964761
main,2,RRT*,total_nodes,evaluation-2d-04,50,3783.06,3239.6,543.46,14.365619366333075
main,2,RRT*,total_nodes,evaluation-2d-05,50,3773.02,3316.72,456.3000000000002,12.093760435937265
main,2,RRT*,total_nodes,evaluation-2d-06,50,3703.1,3391.54,311.55999999999995,8.413491399098051
main,2,RRT*,total_nodes,evaluation-2d-07,50,3696.6,3074.16,622.44,16.838175620840776
main,2,RRT*,total_nodes,evaluation-2d-08,50,3762.46,3306.64,455.82000000000016,12.114946072516389
main,2,RRT*,total_nodes,evaluation-2d-09,50,3676.94,3298.26,378.67999999999984,10.298781051635324
main,2,RRT*,collision_checks,evaluation-2d-00,50,26849.36,15879.58,10969.78,40.85676530092337
main,2,RRT*,collision_checks,evaluation-2d-01,50,24648.02,14820.04,9827.98,39.8733042248424
main,2,RRT*,collision_checks,evaluation-2d-02,50,23296.2,14371.26,8924.94,38.310711618203825
main,2,RRT*,collision_checks,evaluation-2d-03,50,26821.2,15846.42,10974.78,40.91830343161379
main,2,RRT*,collision_checks,evaluation-2d-04,50,24916.44,15178.86,9737.579999999998,39.08094414771933
main,2,RRT*,collision_checks,evaluation-2d-05,50,24216.54,15624.6,8591.94,35.479634993273194
main,2,RRT*,collision_checks,evaluation-2d-06,50,26354.88,16222.5,10132.380000000001,38.44593487050596
main,2,RRT*,collision_checks,evaluation-2d-07,50,24989.9,14382.32,10607.580000000002,42.44746877738607
main,2,RRT*,collision_checks,evaluation-2d-08,50,24638.62,15464.46,9174.16,37.23487760272288
main,2,RRT*,collision_checks,evaluation-2d-09,50,26385.06,15904.14,10480.920000000002,39.72293411498781
main,2,RRT*,efficiency_all_runs,evaluation-2d-00,50,0.9793204083463215,0.9619006346990282,0.017419773647293302,1.778761424640205
main,2,RRT*,efficiency_all_runs,evaluation-2d-01,50,0.9590548871045912,0.9096972464643257,0.04935764064026549,5.146487578961965
main,2,RRT*,efficiency_all_runs,evaluation-2d-02,50,0.9455855307007686,0.9225423241728373,0.023043206527931237,2.436924612293299
main,2,RRT*,efficiency_all_runs,evaluation-2d-03,50,0.9807748095096345,0.9637309919373959,0.017043817572238606,1.7377911225880827
main,2,RRT*,efficiency_all_runs,evaluation-2d-04,50,0.9585811433090121,0.9304258307060184,0.028155312602993754,2.9371861526299075
main,2,RRT*,efficiency_all_runs,evaluation-2d-05,50,0.9735212440657667,0.956301668217499,0.01721957584826772,1.7687930235967655
main,2,RRT*,efficiency_all_runs,evaluation-2d-06,50,0.9889241438825798,0.9776261679127076,0.011297975969872143,1.1424512223471017
main,2,RRT*,efficiency_all_runs,evaluation-2d-07,50,0.9428589895225992,0.918081058262098,0.024777931260501207,2.627957259340243
main,2,RRT*,efficiency_all_runs,evaluation-2d-08,50,0.9559333205500725,0.9378160650335623,0.018117255516510222,1.8952425997751614
main,2,RRT*,efficiency_all_runs,evaluation-2d-09,50,0.9897362184762758,0.9715503709958092,0.018185847480466588,1.8374438704955312
main,2,Informed-RRT*,fixed_budget_cost_mm,evaluation-2d-00,50,1930.976291596855,1985.0991047316693,-54.12281313481435,-2.8028730011002123
main,2,Informed-RRT*,fixed_budget_cost_mm,evaluation-2d-01,50,1975.2991189833554,2101.7853985712463,-126.48627958789098,-6.403398775016453
main,2,Informed-RRT*,fixed_budget_cost_mm,evaluation-2d-02,50,1981.5083613553109,2072.510890742444,-91.00252938713334,-4.592588714835878
main,2,Informed-RRT*,fixed_budget_cost_mm,evaluation-2d-03,50,1935.0163103054654,1981.5677649709642,-46.551454665498795,-2.4057396528171946
main,2,Informed-RRT*,fixed_budget_cost_mm,evaluation-2d-04,50,1949.1941510571994,2053.823782952828,-104.62963189562856,-5.367840440054665
main,2,Informed-RRT*,fixed_budget_cost_mm,evaluation-2d-05,50,1940.662396432368,1997.7227501484701,-57.0603537161021,-2.940251422452429
main,2,Informed-RRT*,fixed_budget_cost_mm,evaluation-2d-06,50,1917.343818445876,1953.0561110727247,-35.71229262684869,-1.8625920027111091
main,2,Informed-RRT*,fixed_budget_cost_mm,evaluation-2d-07,50,1993.6754526108264,2081.877307142831,-88.20185453200452,-4.424082887538159
main,2,Informed-RRT*,fixed_budget_cost_mm,evaluation-2d-08,50,1976.1829205914507,2036.3574671961512,-60.17454660470048,-3.04498869905681
main,2,Informed-RRT*,fixed_budget_cost_mm,evaluation-2d-09,50,1921.4341620200162,1965.4978630611065,-44.063701041090326,-2.2932714485916015
main,2,Informed-RRT*,fixed_budget_time_s,evaluation-2d-00,50,3.0066620885173325,1.2977613571402618,1.7089007313770708,56.83713969399789
main,2,Informed-RRT*,fixed_budget_time_s,evaluation-2d-01,50,2.275191284031607,1.2184826687164605,1.0567086153151466,46.44482522114245
main,2,Informed-RRT*,fixed_budget_time_s,evaluation-2d-02,50,2.1124245681625324,1.162834598334739,0.9495899698277934,44.952609628744426
main,2,Informed-RRT*,fixed_budget_time_s,evaluation-2d-03,50,2.819280321274418,1.2480614043434617,1.5712189169309565,55.73120576462251
