dataset,dimension,reference,metric,environment_id,paired_n,reference_mean,sc_mean,reference_minus_sc,improvement_percent
legacy_ablation,2,SC-RRT-no-SSFOR,first_solution_time_s,evaluation-2d-06,50,0.01605213135946537,0.0160399467661045,1.2184593360872742e-05,0.07590638955049368
legacy_ablation,2,SC-RRT-no-SSFOR,first_solution_time_s,evaluation-2d-07,50,0.038718370879068924,0.03886969206389034,-0.000151321184821418,-0.3908252888378161
legacy_ablation,2,SC-RRT-no-SSFOR,first_solution_time_s,evaluation-2d-08,50,0.028040997554780865,0.02818565149558703,-0.00014465394080616367,-0.5158658871659892
legacy_ablation,2,SC-RRT-no-SSFOR,first_solution_time_s,evaluation-2d-09,50,0.025454383018659384,0.024871537542203396,0.0005828454764559877,2.289764698004001
legacy_ablation,2,SC-RRT-no-SSFOR,first_attempt_capped,evaluation-2d-00,50,270.24,270.24,0.0,0.0
legacy_ablation,2,SC-RRT-no-SSFOR,first_attempt_capped,evaluation-2d-01,50,547.58,547.58,0.0,0.0
legacy_ablation,2,SC-RRT-no-SSFOR,first_attempt_capped,evaluation-2d-02,50,833.98,833.98,0.0,0.0
legacy_ablation,2,SC-RRT-no-SSFOR,first_attempt_capped,evaluation-2d-03,50,262.02,262.02,0.0,0.0
legacy_ablation,2,SC-RRT-no-SSFOR,first_attempt_capped,evaluation-2d-04,50,480.5,480.5,0.0,0.0
legacy_ablation,2,SC-RRT-no-SSFOR,first_attempt_capped,evaluation-2d-05,50,475.94,475.94,0.0,0.0
legacy_ablation,2,SC-RRT-no-SSFOR,first_attempt_capped,evaluation-2d-06,50,222.24,222.24,0.0,0.0
legacy_ablation,2,SC-RRT-no-SSFOR,first_attempt_capped,evaluation-2d-07,50,586.78,586.78,0.0,0.0
legacy_ablation,2,SC-RRT-no-SSFOR,first_attempt_capped,evaluation-2d-08,50,394.82,394.82,0.0,0.0
legacy_ablation,2,SC-RRT-no-SSFOR,first_attempt_capped,evaluation-2d-09,50,361.08,361.08,0.0,0.0
legacy_ablation,2,SC-RRT-no-SSFOR,total_nodes,evaluation-2d-00,50,3080.94,3315.5,-234.55999999999995,-7.61326088791083
legacy_ablation,2,SC-RRT-no-SSFOR,total_nodes,evaluation-2d-01,50,3000.02,3160.68,-160.65999999999985,-5.35529763134912
legacy_ablation,2,SC-RRT-no-SSFOR,total_nodes,evaluation-2d-02,50,2980.06,3019.54,-39.48000000000002,-1.3248055408280377
legacy_ablation,2,SC-RRT-no-SSFOR,total_nodes,evaluation-2d-03,50,3117.52,3301.08,-183.55999999999995,-5.888013549231438
legacy_ablation,2,SC-RRT-no-SSFOR,total_nodes,evaluation-2d-04,50,3057.22,3239.6,-182.3800000000001,-5.965550401999206
legacy_ablation,2,SC-RRT-no-SSFOR,total_nodes,evaluation-2d-05,50,3075.32,3316.72,-241.39999999999964,-7.849589636200448
legacy_ablation,2,SC-RRT-no-SSFOR,total_nodes,evaluation-2d-06,50,3162.62,3391.54,-228.92000000000007,-7.238302420145325
legacy_ablation,2,SC-RRT-no-SSFOR,total_nodes,evaluation-2d-07,50,2981.46,3074.16,-92.69999999999982,-3.1092149483809886
legacy_ablation,2,SC-RRT-no-SSFOR,total_nodes,evaluation-2d-08,50,3123.28,3306.64,-183.35999999999967,-5.870751261494315
legacy_ablation,2,SC-RRT-no-SSFOR,total_nodes,evaluation-2d-09,50,3108.42,3298.26,-189.84000000000015,-6.107282799621677
legacy_ablation,2,SC-RRT-no-SSFOR,collision_checks,evaluation-2d-00,50,14279.7,15879.58,-1599.8799999999992,-11.203876832146326
legacy_ablation,2,SC-RRT-no-SSFOR,collision_checks,evaluation-2d-01,50,13587.5,14820.04,-1232.5400000000009,-9.071131554737818
legacy_ablation,2,SC-RRT-no-SSFOR,collision_checks,evaluation-2d-02,50,13720.5,14371.26,-650.7600000000002,-4.742975839072922
legacy_ablation,2,SC-RRT-no-SSFOR,collision_checks,evaluation-2d-03,50,14609.96,15846.42,-1236.460000000001,-8.463130631432263
legacy_ablation,2,SC-RRT-no-SSFOR,collision_checks,evaluation-2d-04,50,13828.06,15178.86,-1350.800000000001,-9.768543092812738
legacy_ablation,2,SC-RRT-no-SSFOR,collision_checks,evaluation-2d-05,50,13830.2,15624.6,-1794.3999999999996,-12.97450506861795
legacy_ablation,2,SC-RRT-no-SSFOR,collision_checks,evaluation-2d-06,50,14802.22,16222.5,-1420.2800000000007,-9.59504722940208
legacy_ablation,2,SC-RRT-no-SSFOR,collision_checks,evaluation-2d-07,50,13458.1,14382.32,-924.2199999999993,-6.86738841292604
legacy_ablation,2,SC-RRT-no-SSFOR,collision_checks,evaluation-2d-08,50,14190.16,15464.46,-1274.2999999999993,-8.980166537938961
legacy_ablation,2,SC-RRT-no-SSFOR,collision_checks,evaluation-2d-09,50,14552.8,15904.14,-1351.3400000000001,-9.285773184541807
legacy_ablation,2,SC-RRT-no-SSFOR,efficiency_all_runs,evaluation-2d-00,50,0.9645004612720536,0.9619006346990282,0.0025998265730253767,0.26955161530939403
legacy_ablation,2,SC-RRT-no-SSFOR,efficiency_all_runs,evaluation-2d-01,50,0.9230808902849345,0.9096972464643257,0.013383643820608748,1.4498885158891672
legacy_ablation,2,SC-RRT-no-SSFOR,efficiency_all_runs,evaluation-2d-02,50,0.9310187658179815,0.9225423241728373,0.008476441645144162,0.9104479905619158
legacy_ablation,2,SC-RRT-no-SSFOR,efficiency_all_runs,evaluation-2d-03,50,0.9691867509772547,0.9637309919373959,0.005455759039858843,0.5629213393969396
legacy_ablation,2,SC-RRT-no-SSFOR,efficiency_all_runs,evaluation-2d-04,50,0.9341322383160885,0.9304258307060184,0.003706407610070128,0.396775473326076
legacy_ablation,2,SC-RRT-no-SSFOR,efficiency_all_runs,evaluation-2d-05,50,0.9607747106717249,0.956301668217499,0.004473042454225973,0.46556621490366334
legacy_ablation,2,SC-RRT-no-SSFOR,efficiency_all_runs,evaluation-2d-06,50,0.9801131554957254,0.9776261679127076,0.0024869875830177968,0.2537449445579494
legacy_ablation,2,SC-RRT-no-SSFOR,efficiency_all_runs,evaluation-2d-07,50,0.9224242928742918,0.918081058262098,0.00434323461219388,0.47084998148306323
legacy_ablation,2,SC-RRT-no-SSFOR,efficiency_all_runs,evaluation-2d-08,50,0.9385583396475488,0.9378160650335623,0.00074227461398646,0.07908667822025874
legacy_ablation,2,SC-RRT-no-SSFOR,efficiency_all_runs,evaluation-2d-09,50,0.9766102270269978,0.9715503709958092,0.0050598560311886365,0.5181039365716943
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_cost_mm,evaluation-3d-00,50,2564.242622534322,2557.488363359238,6.7542591750839165,0.26340172009185575
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_cost_mm,evaluation-3d-01,50,2644.1346705463966,2607.2859502294573,36.84872031693931,1.3936022520866802
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_cost_mm,evaluation-3d-02,50,2583.6940117273593,2563.2128285111476,20.481183216211775,0.7927093194181627
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_cost_mm,evaluation-3d-03,50,2579.441916864588,2573.207817661033,6.234099203555161,0.2416840310609882
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_cost_mm,evaluation-3d-04,50,2605.827782203734,2589.841983266504,15.985798937229902,0.613463370311863
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_cost_mm,evaluation-3d-05,50,2581.8595545125518,2563.260580853173,18.59897365937877,0.7203712388953011
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_cost_mm,evaluation-3d-06,50,2568.129834026987,2558.911608388653,9.218225638333934,0.35894702503724996
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_cost_mm,evaluation-3d-07,50,2615.997656133918,2601.53969080186,14.457965332057938,0.5526750109334886
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_cost_mm,evaluation-3d-08,50,2568.789592743727,2554.2877345579313,14.501858185795754,0.564540522383007
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_cost_mm,evaluation-3d-09,50,2550.924091553227,2540.0336679696916,10.890423583535267,0.4269207233408588
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_time_s,evaluation-3d-00,50,0.9650441696832422,0.8921233969356399,0.07292077274760234,7.5562109008479075
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_time_s,evaluation-3d-01,50,0.9187622042803559,0.8646354356070515,0.05412676867330446,5.89127071413442
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_time_s,evaluation-3d-02,50,0.9127323399996385,0.8567941105458885,0.055938229453750044,6.128656452971985
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_time_s,evaluation-3d-03,50,0.9684309164632577,0.8893102571147028,0.07912065934855494,8.169984869701006
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_time_s,evaluation-3d-04,50,0.9247861107788049,0.8583269506983925,0.06645916008041242,7.186435793725763
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_time_s,evaluation-3d-05,50,0.9331801356677897,0.8711171628232114,0.06206297284457829,6.6506958809368175
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_time_s,evaluation-3d-06,50,0.9060367233038414,0.8409140131587628,0.06512271014507864,7.187645762040442
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_time_s,evaluation-3d-07,50,0.8983394062740263,0.8317226619564463,0.06661674431758002,7.415542928688969
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_time_s,evaluation-3d-08,50,0.9522877326002345,0.8858320723555516,0.06645566024468286,6.978527389324315
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_time_s,evaluation-3d-09,50,0.9805373418447562,0.9143063443806022,0.06623099746415395,6.754561467240887
legacy_ablation,3,SC-RRT-no-ADCS,first_solution_time_s,evaluation-3d-00,50,0.01613992332480842,0.016223382075549995,-8.34587507415746e-05,-0.5170950881364565
legacy_ablation,3,SC-RRT-no-ADCS,first_solution_time_s,evaluation-3d-01,50,0.024409001263556943,0.02438236378482539,2.6637478731553893e-05,0.10912973637853879
legacy_ablation,3,SC-RRT-no-ADCS,first_solution_time_s,evaluation-3d-02,50,0.019881134765455447,0.019605562561191565,0.0002755722042638818,1.3860989702796216
legacy_ablation,3,SC-RRT-no-ADCS,first_solution_time_s,evaluation-3d-03,50,0.016883907801238773,0.016896872813813347,-1.2965012574573526e-05,-0.07678916946953644
legacy_ablation,3,SC-RRT-no-ADCS,first_solution_time_s,evaluation-3d-04,50,0.02171626796247433,0.021580801638774526,0.00013546632369980383,0.6238011242718564
legacy_ablation,3,SC-RRT-no-ADCS,first_solution_time_s,evaluation-3d-05,50,0.016253245404222922,0.016205349487718148,4.789591650477404e-05,0.29468524786028094
legacy_ablation,3,SC-RRT-no-ADCS,first_solution_time_s,evaluation-3d-06,50,0.01639715932076792,0.016385623982641796,1.153533812612434e-05,0.0703496130059198
legacy_ablation,3,SC-RRT-no-ADCS,first_solution_time_s,evaluation-3d-07,50,0.024677255252608984,0.02468124545528549,-3.990202676506377e-06,-0.016169556280310048
legacy_ablation,3,SC-RRT-no-ADCS,first_solution_time_s,evaluation-3d-08,50,0.01778726103599179,0.01778713727719146,1.2375880033277387e-07,0.0006957721038801479
legacy_ablation,3,SC-RRT-no-ADCS,first_solution_time_s,evaluation-3d-09,50,0.016807976142736106,0.016568087664199947,0.00023988847853615922,1.4272300037731294
legacy_ablation,3,SC-RRT-no-ADCS,first_attempt_capped,evaluation-3d-00,50,164.68,164.68,0.0,0.0
legacy_ablation,3,SC-RRT-no-ADCS,first_attempt_capped,evaluation-3d-01,50,277.92,277.92,0.0,0.0
legacy_ablation,3,SC-RRT-no-ADCS,first_attempt_capped,evaluation-3d-02,50,219.82,219.82,0.0,0.0
legacy_ablation,3,SC-RRT-no-ADCS,first_attempt_capped,evaluation-3d-03,50,178.36,178.36,0.0,0.0
legacy_ablation,3,SC-RRT-no-ADCS,first_attempt_capped,evaluation-3d-04,50,238.5,238.5,0.0,0.0
legacy_ablation,3,SC-RRT-no-ADCS,first_attempt_capped,evaluation-3d-05,50,170.74,170.74,0.0,0.0
legacy_ablation,3,SC-RRT-no-ADCS,first_attempt_capped,evaluation-3d-06,50,179.1,179.1,0.0,0.0
legacy_ablation,3,SC-RRT-no-ADCS,first_attempt_capped,evaluation-3d-07,50,290.64,290.64,0.0,0.0
legacy_ablation,3,SC-RRT-no-ADCS,first_attempt_capped,evaluation-3d-08,50,187.54,187.54,0.0,0.0
