# 性能对比数据汇总 (论文格式)
# 维度: 2D | 总记录数: 3000 | 生成时间: 15-Mar-2026 18:34:44

# 主要性能指标 (均值±标准差)
算法,成功率(%),收敛时间(s),路径代价,计算时间(s),树节点数,平滑度
RRT_Basic,100.0,0.046±0.033,2323.07±127.16,0.046±0.033,271±173,0.469±0.037
RRT_Connect_Basic,100.0,0.012±0.006,2145.80±97.67,0.012±0.006,70±10,0.497±0.064
RRT_Star_Basic,100.0,0.166±0.276,1969.06±18.73,13.387±1.675,3857±98,0.293±0.079
Informed_RRT_Star_Basic,100.0,0.215±0.124,2034.17±95.19,2.083±0.418,3855±97,0.191±0.052
SC_RRT_Basic,100.0,0.038±0.014,2004.27±61.58,0.038±0.014,209±34,0.162±0.133
Dynamic_RRT_Basic,100.0,0.056±0.058,2286.43±130.45,0.056±0.058,301±198,0.463±0.040

# 详细运行数据
算法,运行序号,成功,收敛时间(s),路径代价,计算时间(s),树节点数,平滑度
SC_RRT_Basic,2549,1,0.026,1977.68,0.026,165,0.327
Dynamic_RRT_Basic,2550,1,0.024,2169.81,0.024,230,0.468
RRT_Basic,2551,1,0.047,2422.24,0.047,345,0.498
RRT_Connect_Basic,2552,1,0.007,2024.74,0.007,55,0.462
RRT_Star_Basic,2553,1,0.117,2016.87,13.963,3814,0.383
Informed_RRT_Star_Basic,2554,1,0.331,2130.13,1.856,3924,0.214
SC_RRT_Basic,2555,1,0.029,2016.68,0.029,189,0.243
Dynamic_RRT_Basic,2556,1,0.016,2214.66,0.016,156,0.460
RRT_Basic,2557,1,0.101,2350.78,0.101,686,0.509
RRT_Connect_Basic,2558,1,0.019,2467.50,0.019,76,0.562
RRT_Star_Basic,2559,1,0.156,1991.31,13.984,3890,0.357
Informed_RRT_Star_Basic,2560,1,0.218,2177.47,1.967,3815,0.212
SC_RRT_Basic,2561,1,0.050,2108.05,0.050,195,0.351
Dynamic_RRT_Basic,2562,1,0.063,2558.23,0.063,511,0.463
RRT_Basic,2563,1,0.040,2364.55,0.040,244,0.520
RRT_Connect_Basic,2564,1,0.007,2075.73,0.007,60,0.440
RRT_Star_Basic,2565,1,0.164,1978.12,12.207,3801,0.319
Informed_RRT_Star_Basic,2566,1,0.097,1939.80,2.218,3909,0.109
SC_RRT_Basic,2567,1,0.031,2137.75,0.031,230,0.033
Dynamic_RRT_Basic,2568,1,0.031,2367.39,0.031,288,0.503
RRT_Basic,2569,1,0.036,2437.51,0.037,285,0.401
RRT_Connect_Basic,2570,1,0.015,2652.13,0.015,106,0.544
RRT_Star_Basic,2571,1,0.055,1958.04,14.580,3931,0.336
Informed_RRT_Star_Basic,2572,1,0.261,2163.99,1.441,3786,0.287
SC_RRT_Basic,2573,1,0.057,1959.53,0.057,290,0.031
Dynamic_RRT_Basic,2574,1,0.095,2291.03,0.096,627,0.454
RRT_Basic,2575,1,0.061,2511.61,0.061,272,0.461
RRT_Connect_Basic,2576,1,0.015,2112.02,0.015,57,0.481
RRT_Star_Basic,2577,1,0.265,1976.12,12.072,3689,0.326
Informed_RRT_Star_Basic,2578,1,0.265,2149.83,1.416,3844,0.180
SC_RRT_Basic,2579,1,0.031,2001.26,0.031,163,0.212
Dynamic_RRT_Basic,2580,1,0.046,2214.66,0.047,271,0.487
RRT_Basic,2581,1,0.021,2278.17,0.021,151,0.525
RRT_Connect_Basic,2582,1,0.023,2215.15,0.023,72,0.504
RRT_Star_Basic,2583,1,0.402,1971.10,12.051,3714,0.329
Informed_RRT_Star_Basic,2584,1,0.204,1975.35,2.141,3988,0.140
SC_RRT_Basic,2585,1,0.025,2054.27,0.025,176,0.410
Dynamic_RRT_Basic,2586,1,0.046,2397.89,0.046,243,0.457
RRT_Basic,2587,1,0.026,2284.89,0.026,209,0.440
RRT_Connect_Basic,2588,1,0.007,2197.67,0.007,71,0.515
RRT_Star_Basic,2589,1,0.056,1963.65,11.528,3955,0.347
Informed_RRT_Star_Basic,2590,1,0.114,2007.50,1.960,3953,0.231
SC_RRT_Basic,2591,1,0.027,1952.89,0.027,157,0.015
Dynamic_RRT_Basic,2592,1,0.147,2250.98,0.147,540,0.450
RRT_Basic,2593,1,0.026,2240.48,0.026,122,0.467
RRT_Connect_Basic,2594,1,0.014,2069.39,0.014,56,0.460
RRT_Star_Basic,2595,1,0.054,1977.44,12.348,3962,0.342
Informed_RRT_Star_Basic,2596,1,0.109,1985.07,1.962,3980,0.113
SC_RRT_Basic,2597,1,0.032,1942.17,0.032,249,0.212
Dynamic_RRT_Basic,2598,1,0.046,2214.66,0.046,383,0.464
RRT_Basic,2599,1,0.061,2341.01,0.061,448,0.433
RRT_Connect_Basic,2600,1,0.014,2167.41,0.014,70,0.497
RRT_Star_Basic,2601,1,0.047,1984.01,10.130,3906,0.367
Informed_RRT_Star_Basic,2602,1,0.175,2077.07,1.533,3853,0.215
SC_RRT_Basic,2603,1,0.025,2079.40,0.025,227,0.047
Dynamic_RRT_Basic,2604,1,0.027,2291.03,0.027,218,0.385
RRT_Basic,2605,1,0.031,2311.50,0.031,301,0.438
RRT_Connect_Basic,2606,1,0.007,2139.01,0.007,67,0.562
RRT_Star_Basic,2607,1,0.067,1961.44,13.116,3839,0.309
Informed_RRT_Star_Basic,2608,1,0.312,1956.18,2.357,3738,0.135
SC_RRT_Basic,2609,1,0.013,1963.54,0.013,175,0.165
Dynamic_RRT_Basic,2610,1,0.030,2231.49,0.031,214,0.496
RRT_Basic,2611,1,0.025,2333.68,0.025,170,0.471
RRT_Connect_Basic,2612,1,0.015,2064.86,0.015,66,0.463
RRT_Star_Basic,2613,1,0.079,1989.04,14.268,3921,0.364
Informed_RRT_Star_Basic,2614,1,0.161,2027.24,2.358,3909,0.235
SC_RRT_Basic,2615,1,0.055,2032.64,0.055,256,0.216
Dynamic_RRT_Basic,2616,1,0.041,2504.55,0.041,230,0.504
RRT_Basic,2617,1,0.039,2521.31,0.039,276,0.532
RRT_Connect_Basic,2618,1,0.012,2235.44,0.012,62,0.550
RRT_Star_Basic,2619,1,0.144,1974.23,12.494,3813,0.165
Informed_RRT_Star_Basic,2620,1,0.648,1968.55,2.067,3736,0.143
SC_RRT_Basic,2621,1,0.051,2116.33,0.051,225,0.296
Dynamic_RRT_Basic,2622,1,0.300,2329.21,0.301,1050,0.488
RRT_Basic,2623,1,0.073,2155.98,0.073,283,0.428
RRT_Connect_Basic,2624,1,0.014,2112.24,0.014,59,0.493
RRT_Star_Basic,2625,1,0.115,1971.20,14.948,3971,0.343
Informed_RRT_Star_Basic,2626,1,0.202,2058.57,1.993,4038,0.177
SC_RRT_Basic,2627,1,0.039,1954.11,0.039,198,0.163
Dynamic_RRT_Basic,2628,1,0.051,2252.84,0.051,275,0.441
RRT_Basic,2629,1,0.039,2266.01,0.040,190,0.462
RRT_Connect_Basic,2630,1,0.019,2215.59,0.019,95,0.536
RRT_Star_Basic,2631,1,0.073,1969.84,15.705,3935,0.316
Informed_RRT_Star_Basic,2632,1,0.101,1962.76,2.479,3888,0.153
SC_RRT_Basic,2633,1,0.045,2028.48,0.045,202,0.016
Dynamic_RRT_Basic,2634,1,0.073,2246.23,0.074,308,0.441
RRT_Basic,2635,1,0.072,2332.57,0.072,304,0.468
RRT_Connect_Basic,2636,1,0.019,2200.68,0.019,74,0.570
RRT_Star_Basic,2637,1,0.076,1989.11,14.338,4020,0.214
Informed_RRT_Star_Basic,2638,1,0.164,2142.97,2.123,3989,0.217
SC_RRT_Basic,2639,1,0.061,2025.97,0.061,285,0.213
Dynamic_RRT_Basic,2640,1,0.045,2291.03,0.045,197,0.418
RRT_Basic,2641,1,0.032,2166.98,0.033,185,0.443
RRT_Connect_Basic,2642,1,0.011,2058.76,0.011,58,0.493
RRT_Star_Basic,2643,1,0.112,1995.54,13.683,3814,0.355
Informed_RRT_Star_Basic,2644,1,0.134,1953.90,2.357,3879,0.157
SC_RRT_Basic,2645,1,0.032,1991.85,0.032,178,0.241
Dynamic_RRT_Basic,2646,1,0.024,2214.66,0.024,154,0.530
RRT_Basic,2647,1,0.043,2185.58,0.043,189,0.512
RRT_Connect_Basic,2648,1,0.014,2028.96,0.014,57,0.427
RRT_Star_Basic,2649,1,0.101,1928.33,13.474,3858,0.112
Informed_RRT_Star_Basic,2650,1,0.205,2113.81,1.788,3865,0.370
SC_RRT_Basic,2651,1,0.026,2018.85,0.026,177,0.258
Dynamic_RRT_Basic,2652,1,0.099,2309.99,0.100,395,0.493
RRT_Basic,2653,1,0.032,2306.07,0.032,200,0.450
RRT_Connect_Basic,2654,1,0.008,2070.45,0.008,70,0.371
RRT_Star_Basic,2655,1,0.086,1973.85,14.807,3887,0.354
Informed_RRT_Star_Basic,2656,1,0.269,2033.66,1.953,3779,0.135
SC_RRT_Basic,2657,1,0.045,2015.16,0.045,223,0.182
Dynamic_RRT_Basic,2658,1,0.151,2749.23,0.152,631,0.496
RRT_Basic,2659,1,0.038,2404.69,0.038,158,0.470
RRT_Connect_Basic,2660,1,0.010,2162.52,0.010,72,0.564
RRT_Star_Basic,2661,1,0.355,1967.81,12.484,3749,0.135
Informed_RRT_Star_Basic,2662,1,1.029,2033.62,2.190,3811,0.155
SC_RRT_Basic,2663,1,0.044,1937.19,0.044,193,0.015
Dynamic_RRT_Basic,2664,1,0.045,2329.21,0.046,238,0.485
RRT_Basic,2665,1,0.054,2182.67,0.054,223,0.473
RRT_Connect_Basic,2666,1,0.016,2090.87,0.016,68,0.454
RRT_Star_Basic,2667,1,0.078,1966.03,15.135,3917,0.348
Informed_RRT_Star_Basic,2668,1,0.103,2102.49,2.008,3918,0.128
SC_RRT_Basic,2669,1,0.041,2042.06,0.041,223,0.229
Dynamic_RRT_Basic,2670,1,0.116,2138.29,0.116,584,0.518
RRT_Basic,2671,1,0.051,2286.70,0.051,161,0.502
RRT_Connect_Basic,2672,1,0.014,2052.00,0.014,58,0.471
RRT_Star_Basic,2673,1,0.105,1960.99,14.483,3862,0.343
Informed_RRT_Star_Basic,2674,1,0.192,1940.99,2.517,4011,0.133
SC_RRT_Basic,2675,1,0.022,1959.77,0.022,168,0.041
Dynamic_RRT_Basic,2676,1,0.023,2214.66,0.024,200,0.465
RRT_Basic,2677,1,0.023,2349.92,0.023,182,0.497
RRT_Connect_Basic,2678,1,0.013,2126.41,0.013,62,0.492
RRT_Star_Basic,2679,1,0.055,1957.38,14.216,3925,0.314
Informed_RRT_Star_Basic,2680,1,0.179,2033.42,2.306,3908,0.199
SC_RRT_Basic,2681,1,0.042,1971.64,0.042,208,0.029
Dynamic_RRT_Basic,2682,1,0.016,2133.85,0.016,171,0.442
RRT_Basic,2683,1,0.034,2469.38,0.034,279,0.537
RRT_Connect_Basic,2684,1,0.006,2050.05,0.006,56,0.486
RRT_Star_Basic,2685,1,0.075,1941.90,14.409,4001,0.314
Informed_RRT_Star_Basic,2686,1,0.207,1964.84,2.739,3925,0.175
SC_RRT_Basic,2687,1,0.032,1949.54,0.032,161,0.028
Dynamic_RRT_Basic,2688,1,0.072,2100.11,0.072,272,0.444
RRT_Basic,2689,1,0.023,2295.47,0.023,170,0.529
RRT_Connect_Basic,2690,1,0.011,2122.02,0.011,59,0.499
RRT_Star_Basic,2691,1,0.367,1942.02,13.001,3708,0.093
Informed_RRT_Star_Basic,2692,1,0.170,1992.14,2.061,3911,0.223
SC_RRT_Basic,2693,1,0.033,1941.65,0.033,192,0.149
Dynamic_RRT_Basic,2694,1,0.099,2237.88,0.100,398,0.457
RRT_Basic,2695,1,0.079,2375.51,0.079,516,0.533
RRT_Connect_Basic,2696,1,0.014,2134.34,0.014,84,0.598
RRT_Star_Basic,2697,1,0.106,1983.46,15.565,3836,0.369
Informed_RRT_Star_Basic,2698,1,0.373,2094.37,1.985,3858,0.228
SC_RRT_Basic,2699,1,0.033,1956.50,0.033,181,0.022
Dynamic_RRT_Basic,2700,1,0.279,2188.43,0.280,933,0.428
RRT_Basic,2701,1,0.026,2134.39,0.026,109,0.438
RRT_Connect_Basic,2702,1,0.016,1999.16,0.016,61,0.377
RRT_Star_Basic,2703,1,1.250,1962.86,11.978,3504,0.257
Informed_RRT_Star_Basic,2704,1,0.711,2385.81,1.656,3547,0.222
SC_RRT_Basic,2705,1,0.030,1945.70,0.030,174,0.021
Dynamic_RRT_Basic,2706,1,0.062,2481.94,0.062,383,0.521
RRT_Basic,2707,1,0.023,2308.27,0.023,116,0.446
RRT_Connect_Basic,2708,1,0.014,2257.74,0.014,72,0.491
RRT_Star_Basic,2709,1,0.079,1950.12,16.891,3945,0.333
Informed_RRT_Star_Basic,2710,1,0.271,1933.77,3.761,3867,0.117
SC_RRT_Basic,2711,1,0.042,1978.80,0.042,207,0.023
Dynamic_RRT_Basic,2712,1,0.021,2276.09,0.021,181,0.507
RRT_Basic,2713,1,0.021,2225.62,0.021,135,0.447
RRT_Connect_Basic,2714,1,0.018,2082.82,0.018,75,0.436
RRT_Star_Basic,2715,1,0.148,1978.41,13.701,3905,0.343
Informed_RRT_Star_Basic,2716,1,0.135,1970.65,2.910,4006,0.155
SC_RRT_Basic,2717,1,0.040,1945.95,0.040,203,0.196
Dynamic_RRT_Basic,2718,1,0.012,2176.47,0.012,134,0.424
RRT_Basic,2719,1,0.032,2121.63,0.032,205,0.411
RRT_Connect_Basic,2720,1,0.010,2089.51,0.010,66,0.486
RRT_Star_Basic,2721,1,0.130,1958.49,14.975,3917,0.337
Informed_RRT_Star_Basic,2722,1,0.143,1944.40,2.577,3786,0.138
SC_RRT_Basic,2723,1,0.071,2168.90,0.071,281,0.364
Dynamic_RRT_Basic,2724,1,0.036,2138.29,0.037,184,0.494
RRT_Basic,2725,1,0.031,2199.35,0.031,118,0.499
RRT_Connect_Basic,2726,1,0.007,2054.55,0.007,57,0.444
RRT_Star_Basic,2727,1,3.670,1959.33,10.530,3313,0.133
Informed_RRT_Star_Basic,2728,1,0.141,1949.01,2.746,3868,0.151
SC_RRT_Basic,2729,1,0.049,2010.07,0.049,258,0.050
Dynamic_RRT_Basic,2730,1,0.022,2329.21,0.022,168,0.465
RRT_Basic,2731,1,0.049,2265.32,0.049,265,0.506
RRT_Connect_Basic,2732,1,0.013,2287.87,0.013,71,0.517
RRT_Star_Basic,2733,1,0.138,1987.88,15.205,3772,0.338
Informed_RRT_Star_Basic,2734,1,0.110,2038.52,2.253,3756,0.178
SC_RRT_Basic,2735,1,0.035,1970.62,0.035,176,0.175
Dynamic_RRT_Basic,2736,1,0.061,2282.58,0.061,233,0.498
RRT_Basic,2737,1,0.037,2363.08,0.038,315,0.473
RRT_Connect_Basic,2738,1,0.011,2290.23,0.011,88,0.492
RRT_Star_Basic,2739,1,0.084,1955.15,14.707,3880,0.319
Informed_RRT_Star_Basic,2740,1,0.146,2038.64,2.280,3868,0.204
SC_RRT_Basic,2741,1,0.043,2022.20,0.043,199,0.020
Dynamic_RRT_Basic,2742,1,0.090,2214.66,0.091,350,0.457
RRT_Basic,2743,1,0.038,2264.02,0.038,168,0.431
RRT_Connect_Basic,2744,1,0.009,2076.25,0.009,68,0.514
RRT_Star_Basic,2745,1,0.083,1994.75,15.614,3899,0.183
Informed_RRT_Star_Basic,2746,1,0.200,1980.31,2.738,3921,0.172
SC_RRT_Basic,2747,1,0.043,2107.74,0.043,214,0.049
Dynamic_RRT_Basic,2748,1,0.050,2443.76,0.050,219,0.455
RRT_Basic,2749,1,0.045,2225.70,0.045,186,0.503
RRT_Connect_Basic,2750,1,0.015,2071.26,0.015,66,0.419
RRT_Star_Basic,2751,1,0.065,1951.46,15.733,3879,0.236
Informed_RRT_Star_Basic,2752,1,0.309,2047.34,1.961,3775,0.199
SC_RRT_Basic,2753,1,0.053,2041.62,0.053,230,0.262
Dynamic_RRT_Basic,2754,1,0.036,2214.66,0.037,286,0.484
RRT_Basic,2755,1,0.030,2386.97,0.030,171,0.472
RRT_Connect_Basic,2756,1,0.013,2049.08,0.013,57,0.375
RRT_Star_Basic,2757,1,0.142,1992.49,16.419,3855,0.349
Informed_RRT_Star_Basic,2758,1,0.450,1964.18,2.345,3824,0.175
SC_RRT_Basic,2759,1,0.030,1961.91,0.030,171,0.295
Dynamic_RRT_Basic,2760,1,0.082,2214.66,0.083,305,0.425
RRT_Basic,2761,1,0.029,2197.35,0.029,161,0.406
RRT_Connect_Basic,2762,1,0.007,2065.14,0.007,65,0.449
RRT_Star_Basic,2763,1,0.043,1966.85,14.518,3906,0.217
Informed_RRT_Star_Basic,2764,1,0.175,1977.60,2.519,3955,0.210
SC_RRT_Basic,2765,1,0.037,1999.95,0.037,202,0.030
Dynamic_RRT_Basic,2766,1,0.115,2482.10,0.115,683,0.499
RRT_Basic,2767,1,0.043,2184.43,0.043,153,0.513
RRT_Connect_Basic,2768,1,0.011,2020.14,0.011,66,0.465
RRT_Star_Basic,2769,1,0.153,1942.25,11.451,3901,0.330
Informed_RRT_Star_Basic,2770,1,0.156,1947.30,2.449,4004,0.163
SC_RRT_Basic,2771,1,0.046,1999.05,0.046,251,0.229
Dynamic_RRT_Basic,2772,1,0.041,2176.47,0.041,292,0.367
RRT_Basic,2773,1,0.022,2202.12,0.022,192,0.443
RRT_Connect_Basic,2774,1,0.018,2141.57,0.018,76,0.482
RRT_Star_Basic,2775,1,0.109,1966.56,13.123,3841,0.327
Informed_RRT_Star_Basic,2776,1,0.213,2013.35,1.930,3883,0.158
SC_RRT_Basic,2777,1,0.031,1990.01,0.031,189,0.329
Dynamic_RRT_Basic,2778,1,0.035,2214.66,0.035,207,0.427
RRT_Basic,2779,1,0.074,2593.25,0.074,354,0.445
RRT_Connect_Basic,2780,1,0.011,2273.35,0.011,84,0.515
RRT_Star_Basic,2781,1,0.127,1950.02,12.859,3903,0.327
Informed_RRT_Star_Basic,2782,1,0.210,2077.19,2.105,3793,0.275
SC_RRT_Basic,2783,1,0.048,1992.86,0.048,233,0.306
Dynamic_RRT_Basic,2784,1,0.089,2284.75,0.089,334,0.466
RRT_Basic,2785,1,0.059,2457.60,0.059,252,0.501
RRT_Connect_Basic,2786,1,0.023,2423.75,0.023,85,0.660
RRT_Star_Basic,2787,1,0.283,1980.65,13.302,3760,0.394
Informed_RRT_Star_Basic,2788,1,0.282,2023.46,1.930,3552,0.205
SC_RRT_Basic,2789,1,0.044,2045.18,0.044,194,0.254
Dynamic_RRT_Basic,2790,1,0.053,2558.31,0.054,383,0.434
RRT_Basic,2791,1,0.015,2381.54,0.015,146,0.447
RRT_Connect_Basic,2792,1,0.015,2093.91,0.015,67,0.441
RRT_Star_Basic,2793,1,0.139,1985.50,13.734,3806,0.339
Informed_RRT_Star_Basic,2794,1,0.161,1957.19,2.568,3850,0.191
SC_RRT_Basic,2795,1,0.036,1986.36,0.036,188,0.179
Dynamic_RRT_Basic,2796,1,0.087,2214.66,0.088,300,0.462
RRT_Basic,2797,1,0.051,2304.03,0.051,182,0.499
RRT_Connect_Basic,2798,1,0.007,2022.76,0.007,57,0.379
RRT_Star_Basic,2799,1,0.098,1964.10,14.189,3934,0.324
Informed_RRT_Star_Basic,2800,1,0.217,2067.67,2.138,3907,0.228
SC_RRT_Basic,2801,1,0.028,1955.13,0.028,171,0.019
Dynamic_RRT_Basic,2802,1,0.100,2214.66,0.100,625,0.460
RRT_Basic,2803,1,0.033,2567.45,0.033,256,0.463
RRT_Connect_Basic,2804,1,0.008,2094.21,0.008,66,0.526
RRT_Star_Basic,2805,1,0.189,1952.00,14.833,3799,0.069
Informed_RRT_Star_Basic,2806,1,0.334,2029.53,2.030,3886,0.151
SC_RRT_Basic,2807,1,0.044,1927.51,0.044,236,0.302
Dynamic_RRT_Basic,2808,1,0.074,2291.03,0.075,340,0.442
RRT_Basic,2809,1,0.024,2817.00,0.024,198,0.533
RRT_Connect_Basic,2810,1,0.015,2033.59,0.015,66,0.454
RRT_Star_Basic,2811,1,0.184,1942.75,14.144,3801,0.076
Informed_RRT_Star_Basic,2812,1,0.289,2066.07,2.212,3808,0.292
SC_RRT_Basic,2813,1,0.014,2056.32,0.014,217,0.342
Dynamic_RRT_Basic,2814,1,0.048,2252.84,0.048,219,0.474
RRT_Basic,2815,1,0.036,2311.18,0.036,240,0.475
RRT_Connect_Basic,2816,1,0.014,2204.56,0.014,69,0.476
RRT_Star_Basic,2817,1,0.042,1981.55,15.065,3989,0.326
Informed_RRT_Star_Basic,2818,1,0.291,2032.83,2.382,3962,0.275
SC_RRT_Basic,2819,1,0.021,1978.07,0.021,181,0.025
Dynamic_RRT_Basic,2820,1,0.021,2130.71,0.021,170,0.453
RRT_Basic,2821,1,0.069,2453.58,0.069,406,0.441
RRT_Connect_Basic,2822,1,0.005,2028.83,0.005,55,0.454
RRT_Star_Basic,2823,1,0.133,1981.03,14.550,3902,0.329
Informed_RRT_Star_Basic,2824,1,0.240,2060.65,1.975,3810,0.228
SC_RRT_Basic,2825,1,0.044,1960.07,0.044,197,0.191
Dynamic_RRT_Basic,2826,1,0.063,2240.06,0.063,254,0.489
RRT_Basic,2827,1,0.050,2317.31,0.050,158,0.489
RRT_Connect_Basic,2828,1,0.020,2063.35,0.020,66,0.645
RRT_Star_Basic,2829,1,0.117,1943.54,14.914,3835,0.159
Informed_RRT_Star_Basic,2830,1,0.147,1941.39,2.361,3864,0.130
SC_RRT_Basic,2831,1,0.031,1941.77,0.031,166,0.022
Dynamic_RRT_Basic,2832,1,0.026,2214.66,0.026,214,0.419
RRT_Basic,2833,1,0.048,2183.78,0.048,243,0.415
RRT_Connect_Basic,2834,1,0.019,2250.13,0.019,74,0.503
RRT_Star_Basic,2835,1,0.174,1967.72,12.671,3865,0.325
Informed_RRT_Star_Basic,2836,1,0.146,2095.84,1.927,3961,0.238
SC_RRT_Basic,2837,1,0.016,2152.62,0.016,204,0.493
Dynamic_RRT_Basic,2838,1,0.034,2214.66,0.034,181,0.433
RRT_Basic,2839,1,0.059,2212.74,0.059,281,0.477
RRT_Connect_Basic,2840,1,0.011,2122.84,0.011,65,0.555
RRT_Star_Basic,2841,1,0.203,1971.00,14.633,3819,0.323
Informed_RRT_Star_Basic,2842,1,0.110,1945.49,2.532,3957,0.128
SC_RRT_Basic,2843,1,0.031,1972.64,0.031,201,0.049
Dynamic_RRT_Basic,2844,1,0.081,2329.21,0.082,315,0.382
RRT_Basic,2845,1,0.031,2291.64,0.032,196,0.478
RRT_Connect_Basic,2846,1,0.008,2203.78,0.008,67,0.578
RRT_Star_Basic,2847,1,0.077,1997.70,13.521,3826,0.282
Informed_RRT_Star_Basic,2848,1,0.161,1960.99,2.143,3795,0.124
SC_RRT_Basic,2849,1,0.030,1976.75,0.030,195,0.177
Dynamic_RRT_Basic,2850,1,0.052,2601.84,0.052,305,0.476
RRT_Basic,2851,1,0.055,2333.39,0.055,303,0.441
RRT_Connect_Basic,2852,1,0.011,2173.93,0.011,72,0.507
RRT_Star_Basic,2853,1,0.754,1953.91,11.213,3659,0.318
Informed_RRT_Star_Basic,2854,1,0.163,1967.45,2.402,4025,0.217
SC_RRT_Basic,2855,1,0.030,1986.26,0.030,191,0.022
Dynamic_RRT_Basic,2856,1,0.016,2176.47,0.016,175,0.447
RRT_Basic,2857,1,0.020,2372.27,0.020,159,0.532
RRT_Connect_Basic,2858,1,0.007,2079.69,0.007,67,0.473
RRT_Star_Basic,2859,1,0.137,1971.43,12.596,3786,0.346
Informed_RRT_Star_Basic,2860,1,0.275,2113.34,1.472,3796,0.269
SC_RRT_Basic,2861,1,0.044,2165.19,0.044,285,0.038
Dynamic_RRT_Basic,2862,1,0.027,2329.21,0.027,174,0.526
RRT_Basic,2863,1,0.013,2265.90,0.013,116,0.511
RRT_Connect_Basic,2864,1,0.011,2180.31,0.011,65,0.549
RRT_Star_Basic,2865,1,0.121,1965.36,13.305,3833,0.153
Informed_RRT_Star_Basic,2866,1,0.453,2166.17,1.637,3742,0.290
SC_RRT_Basic,2867,1,0.025,1973.09,0.025,195,0.034
Dynamic_RRT_Basic,2868,1,0.016,2329.21,0.017,170,0.512
RRT_Basic,2869,1,0.017,2171.02,0.017,134,0.462
RRT_Connect_Basic,2870,1,0.008,2043.00,0.008,65,0.460
RRT_Star_Basic,2871,1,0.334,1963.25,11.770,3734,0.323
Informed_RRT_Star_Basic,2872,1,0.505,2063.00,1.844,3812,0.182
SC_RRT_Basic,2873,1,0.037,2084.01,0.037,218,0.301
Dynamic_RRT_Basic,2874,1,0.299,2555.56,0.299,1167,0.492
RRT_Basic,2875,1,0.052,2300.46,0.052,181,0.513
RRT_Connect_Basic,2876,1,0.019,2083.41,0.019,61,0.429
RRT_Star_Basic,2877,1,0.402,1962.54,12.150,3762,0.340
Informed_RRT_Star_Basic,2878,1,0.233,2164.63,1.856,3886,0.272
SC_RRT_Basic,2879,1,0.024,1968.87,0.024,160,0.024
Dynamic_RRT_Basic,2880,1,0.021,2252.84,0.021,186,0.482
RRT_Basic,2881,1,0.047,2450.55,0.047,337,0.460
RRT_Connect_Basic,2882,1,0.012,2123.92,0.012,63,0.511
RRT_Star_Basic,2883,1,0.089,1979.17,14.271,3867,0.362
Informed_RRT_Star_Basic,2884,1,0.165,2017.05,1.913,3762,0.221
SC_RRT_Basic,2885,1,0.030,2118.11,0.030,199,0.230
Dynamic_RRT_Basic,2886,1,0.100,2367.39,0.100,419,0.452
RRT_Basic,2887,1,0.058,2186.29,0.058,346,0.414
RRT_Connect_Basic,2888,1,0.010,2239.67,0.010,75,0.579
RRT_Star_Basic,2889,1,0.262,1995.93,12.420,3712,0.265
Informed_RRT_Star_Basic,2890,1,0.129,2086.40,1.688,3791,0.245
SC_RRT_Basic,2891,1,0.048,2074.50,0.048,236,0.324
Dynamic_RRT_Basic,2892,1,0.024,2267.49,0.024,234,0.394
RRT_Basic,2893,1,0.057,2399.50,0.057,291,0.466
RRT_Connect_Basic,2894,1,0.019,2079.10,0.019,69,0.601
RRT_Star_Basic,2895,1,0.090,1955.19,13.192,3882,0.336
Informed_RRT_Star_Basic,2896,1,0.163,2038.68,2.178,3900,0.275
SC_RRT_Basic,2897,1,0.037,2106.32,0.037,232,0.462
Dynamic_RRT_Basic,2898,1,0.027,2405.58,0.027,270,0.459
RRT_Basic,2899,1,0.036,2330.92,0.036,321,0.483
RRT_Connect_Basic,2900,1,0.007,2058.99,0.007,64,0.407
RRT_Star_Basic,2901,1,0.097,2001.65,12.624,3878,0.365
Informed_RRT_Star_Basic,2902,1,0.291,1967.54,2.366,3803,0.217
SC_RRT_Basic,2903,1,0.051,2066.87,0.051,218,0.425
Dynamic_RRT_Basic,2904,1,0.029,2405.58,0.029,275,0.477
RRT_Basic,2905,1,0.164,2505.39,0.164,948,0.440
RRT_Connect_Basic,2906,1,0.013,2098.16,0.013,62,0.463
RRT_Star_Basic,2907,1,0.126,1951.35,17.150,3862,0.314
Informed_RRT_Star_Basic,2908,1,0.232,1971.33,2.366,3970,0.123
SC_RRT_Basic,2909,1,0.041,2053.37,0.041,273,0.293
Dynamic_RRT_Basic,2910,1,0.108,2355.90,0.108,288,0.587
RRT_Basic,2911,1,0.044,2373.89,0.044,280,0.450
RRT_Connect_Basic,2912,1,0.009,2205.73,0.009,69,0.621
RRT_Star_Basic,2913,1,0.111,1953.41,13.123,3915,0.116
Informed_RRT_Star_Basic,2914,1,0.115,2003.63,2.137,3866,0.204
SC_RRT_Basic,2915,1,0.029,1963.92,0.029,159,0.013
Dynamic_RRT_Basic,2916,1,0.028,2291.03,0.028,266,0.472
RRT_Basic,2917,1,0.023,2306.35,0.023,190,0.490
RRT_Connect_Basic,2918,1,0.009,2220.71,0.009,70,0.595
RRT_Star_Basic,2919,1,0.128,1956.71,13.338,3826,0.311
Informed_RRT_Star_Basic,2920,1,0.415,1960.79,2.377,3858,0.104
SC_RRT_Basic,2921,1,0.048,1957.33,0.048,218,0.029
