environment_id,family,dimension,seed,algorithm,success,budget_limit,expansion_attempts,added_nodes,total_nodes,collision_checks,collision_rejections,rewire_attempts,rewire_successes,first_solution_attempt,first_solution_time_s,first_solution_nodes,first_solution_cost_mm,first_solution_efficiency,fixed_budget_time_s,fixed_budget_cost_mm,fixed_budget_efficiency,path_valid,map_index,seed_index,pareto_start_index,gamma_a_final,gamma_b_final,p_a_final,p_b_final,feedback_updates,pid_improvement_ema_final
calibration-3d-00,uniform_clutter,3,30000002,SC-RRT,1,5000,5000,3674,3676,9384,201,3949,443,146.0,0.015696686983574182,125.0,2509.832040371418,0.9316434536679017,0.9183606809820049,2498.806435995669,0.9357541890939955,1,0,2,,1.4184556279716274,1.4184556279716274,0.8556647148012274,0.8556647148012274,98,0.005758421738089106
calibration-3d-00,uniform_clutter,3,30000002,RRT,1,5000,5000,4360,4361,4752,389,0,0,619.0,0.03959496400784701,557.0,3017.48349867496,0.7749068358600028,0.4058748329989612,3017.48349867496,0.7749068358600028,1,0,2,,,,,,,
calibration-3d-00,uniform_clutter,3,30000002,RRT-Connect,1,5000,5000,4724,4726,5000,276,0,0,161.0,0.011080698051955551,110.0,2452.3456245342827,0.9534824809459872,0.6844076480483636,2452.3456245342827,0.9534824809459872,1,0,2,,,,,,,
calibration-3d-00,uniform_clutter,3,30000003,Informed-RRT*,1,5000,5000,4414,4415,35482,374,30689,9338,484.0,0.07701378402998671,456.0,2405.510269841037,0.9720468124929285,4.76574054203229,2349.754987137127,0.9951116618617597,1,0,3,,,,,,,
calibration-3d-00,uniform_clutter,3,30000003,Dynamic-RRT,1,5000,5000,4010,4011,4359,346,0,0,385.0,0.12953453505178913,346.0,2816.718720553153,0.8301391875432951,2.0180236599990167,2816.718720553153,0.8301391875432951,1,0,3,2601,,,,,,
calibration-3d-00,uniform_clutter,3,30000003,SC-RRT,1,5000,5000,3567,3569,9305,230,4066,614,132.0,0.015036827011499554,119.0,2555.8913295547977,0.9148544631689327,0.9710871980059892,2538.585636079449,0.9210910819731765,1,0,3,,1.4291245434969282,1.4291245434969282,0.8482524214380299,0.8482524214380299,99,0.0027817865703727803
calibration-3d-00,uniform_clutter,3,30000003,RRT,1,5000,5000,4479,4480,4796,312,0,0,484.0,0.031618871027603745,456.0,2959.025197391007,0.7902158427983823,0.41332103504100814,2959.025197391007,0.7902158427983823,1,0,3,,,,,,,
calibration-3d-00,uniform_clutter,3,30000003,RRT-Connect,1,5000,5000,4798,4800,5000,202,0,0,107.0,0.0075382430222816765,88.0,2439.2927626861283,0.9585846463313009,0.7013681289972737,2439.2927626861283,0.9585846463313009,1,0,3,,,,,,,
calibration-3d-00,uniform_clutter,3,30000003,RRT*,1,5000,5000,4479,4480,18881,312,14085,4620,484.0,0.07996914495015517,456.0,2405.510269841037,0.9720468124929285,1.5949741119984537,2398.0129337452277,0.9750858960406296,1,0,3,,,,,,,
calibration-3d-00,uniform_clutter,3,30000004,Dynamic-RRT,1,5000,5000,3934,3935,4315,378,0,0,367.0,0.11475902597885579,320.0,2872.786902743845,0.8139373609593757,2.0176466300035827,2872.786902743845,0.8139373609593757,1,0,4,1124,,,,,,
calibration-3d-00,uniform_clutter,3,30000004,SC-RRT,1,5000,5000,3622,3624,9232,236,3857,503,122.0,0.014441845996771008,115.0,2524.8567923131045,0.9260994910035351,1.0351677699945867,2524.8567923131045,0.9260994910035351,1,0,4,,1.4461827173363782,1.4461827173363782,0.8364727335231267,0.8364727335231267,99,0.0013432335931286997
calibration-3d-00,uniform_clutter,3,30000004,RRT,1,5000,5000,4356,4357,4769,410,0,0,439.0,0.031043948023580015,402.0,2906.0267782130954,0.8046273378305814,0.42236937902634963,2906.0267782130954,0.8046273378305814,1,0,4,,,,,,,
calibration-3d-00,uniform_clutter,3,30000004,RRT-Connect,1,5000,5000,4754,4756,5000,246,0,0,104.0,0.007686223019845784,90.0,2478.9564287305516,0.9432471515505368,0.7505703190108761,2478.9564287305516,0.9432471515505368,1,0,4,,,,,,,
calibration-3d-00,uniform_clutter,3,30000004,RRT*,1,5000,5000,4356,4357,17816,410,13047,3745,439.0,0.07505432196194306,402.0,2425.1979738718273,0.9641557577606498,1.4837870399933308,2399.739595284733,0.9743843018686138,1,0,4,,,,,,,
calibration-3d-00,uniform_clutter,3,30000004,Informed-RRT*,1,5000,5000,4369,4370,37738,426,32939,7662,439.0,0.06994288298301399,402.0,2425.1979738718273,0.9641557577606498,5.7006453209905885,2347.0681810314904,0.9962508158541696,1,0,4,,,,,,,
calibration-3d-01,central_cluster,3,30010000,SC-RRT,1,5000,5000,3439,3441,9257,464,4007,693,264.0,0.025617940991651267,173.0,2620.3116621790837,0.8923627765230991,0.9531649349955842,2572.686603744467,0.908882017271247,1,1,0,,1.374674089204508,1.374674089204508,0.8863735384726921,0.8863735384726921,99,0.008713819055256042
calibration-3d-01,central_cluster,3,30010000,RRT,1,5000,5000,4386,4387,4778,386,0,0,662.0,0.04376797401346266,524.0,3103.7445489587044,0.7533701802239058,0.41612889198586345,3103.7445489587044,0.7533701802239058,1,1,0,,,,,,,
calibration-3d-01,central_cluster,3,30010000,RRT-Connect,1,5000,5000,4582,4584,5000,418,0,0,364.0,0.02128787204856053,170.0,2925.7914700789847,0.7991918132685172,0.7032965469988994,2747.039799455287,0.8511957455737051,1,1,0,,,,,,,
calibration-3d-01,central_cluster,3,30010000,RRT*,1,5000,5000,4386,4387,18740,386,13962,4592,662.0,0.09760532900691032,524.0,2602.8075944815323,0.8983639801787796,1.5525491109583527,2584.402244642758,0.9047618632374324,1,1,0,,,,,,,
calibration-3d-01,central_cluster,3,30010000,Informed-RRT*,1,5000,5000,4126,4127,25806,651,21021,7681,662.0,0.10207978001562878,524.0,2602.8075944815323,0.8983639801787796,2.252116371993907,2439.59916069286,0.9584642542481866,1,1,0,,,,,,,
calibration-3d-01,central_cluster,3,30010000,Dynamic-RRT,1,5000,5000,4025,4026,4376,346,0,0,652.0,0.21426743897609413,516.0,2988.6207923132556,0.7823905248307247,2.0533334739739075,2988.6207923132556,0.7823905248307247,1,1,0,519,,,,,,
calibration-3d-01,central_cluster,3,30010001,RRT,1,5000,5000,4409,4410,4821,407,0,0,576.0,0.03537531103938818,472.0,3418.219124436824,0.6840604727478466,0.39045836601871997,3418.219124436824,0.6840604727478466,1,1,1,,,,,,,
calibration-3d-01,central_cluster,3,30010001,RRT-Connect,1,5000,5000,4689,4691,5000,311,0,0,173.0,0.011466868047136813,116.0,2605.7395356332836,0.897353153775481,0.7295953510329127,2567.872546395227,0.9105859219922888,1,1,1,,,,,,,
calibration-3d-01,central_cluster,3,30010001,RRT*,1,5000,5000,4409,4410,18349,407,13528,3978,576.0,0.09471760597079992,472.0,2704.8717947496493,0.8644655893697926,1.5506485039950348,2548.1196622859593,0.9176447342038425,1,1,1,,,,,,,
calibration-3d-01,central_cluster,3,30010001,Informed-RRT*,1,5000,5000,4274,4275,23771,511,18982,7610,576.0,0.08882849104702473,472.0,2704.8717947496493,0.8644655893697926,2.001498628000263,2569.8316297832803,0.9098917466492448,1,1,1,,,,,,,
calibration-3d-01,central_cluster,3,30010001,Dynamic-RRT,1,5000,5000,3956,3957,4302,342,0,0,329.0,0.10674365801969543,272.0,3016.000365110029,0.7752879002495345,2.0743453259929083,3016.000365110029,0.7752879002495345,1,1,1,256,,,,,,
calibration-3d-01,central_cluster,3,30010001,SC-RRT,1,5000,5000,3465,3467,9228,492,4000,695,442.0,0.04582214495167136,277.0,2912.116295402435,0.8029447841453224,0.9673126789857633,2866.8400943347224,0.8156257458651881,1,1,1,,1.367700996105643,1.367700996105643,0.8912984096852996,0.8912984096852996,99,0.011711297925265263
calibration-3d-01,central_cluster,3,30010002,RRT-Connect,1,5000,5000,4625,4627,5000,375,0,0,264.0,0.017173625994473696,143.0,2643.4774991374366,0.8845426492114868,0.7182544799870811,2633.134192743355,0.888017252087649,1,1,2,,,,,,,
calibration-3d-01,central_cluster,3,30010002,RRT*,1,5000,5000,4400,4401,18262,389,13469,4058,750.0,0.12738186598289758,632.0,2539.0056478714964,0.9209387116480838,1.5559460140066221,2459.289363762622,0.9507903480867821,1,1,2,,,,,,,
calibration-3d-01,central_cluster,3,30010002,Informed-RRT*,1,5000,5000,4098,4099,26128,691,21334,7828,750.0,0.12981711199972779,632.0,2539.0056478714964,0.9209387116480838,2.439172428974416,2386.993707916851,0.97958724501985,1,1,2,,,,,,,
calibration-3d-01,central_cluster,3,30010002,Dynamic-RRT,1,5000,5000,4018,4019,4350,329,0,0,377.0,0.11032961599994451,287.0,3169.524464971875,0.7377348293283272,2.0548817270318978,3169.524464971875,0.7377348293283272,1,1,2,238,,,,,,
calibration-3d-01,central_cluster,3,30010002,SC-RRT,1,5000,5000,3415,3417,9609,468,4547,938,461.0,0.044617671985179186,292.0,3227.8316694628593,0.7244084666308183,0.9644729669671506,2663.9318557164447,0.8777509023740114,1,1,2,,1.336861696263452,1.336861696263452,0.9131472607203642,0.9131472607203642,99,0.020009264633721983
calibration-3d-01,central_cluster,3,30010002,RRT,1,5000,5000,4400,4401,4793,389,0,0,750.0,0.04663426202023402,632.0,3093.7507398578678,0.7558038080098878,0.40558836999116465,3093.7507398578678,0.7558038080098878,1,1,2,,,,,,,
calibration-3d-01,central_cluster,3,30010003,RRT*,1,5000,5000,4363,4364,17835,400,13065,3965,582.0,0.09040540998103097,495.0,2527.1982212268767,0.9252414672414683,1.4567425459972583,2495.3783179771403,0.9370397159311235,1,1,3,,,,,,,
calibration-3d-01,central_cluster,3,30010003,Informed-RRT*,1,5000,5000,4134,4135,26934,641,22153,8105,582.0,0.09823190502356738,495.0,2527.1982212268767,0.9252414672414683,2.5789129189797677,2383.926041263845,0.9808477904701878,1,1,3,,,,,,,
calibration-3d-01,central_cluster,3,30010003,Dynamic-RRT,1,5000,5000,3887,3888,4365,473,0,0,519.0,0.15333263901993632,367.0,2876.557528313766,0.8128704422569549,2.0558614319888875,2876.557528313766,0.8128704422569549,1,1,3,371,,,,,,
calibration-3d-01,central_cluster,3,30010003,SC-RRT,1,5000,5000,3350,3352,10070,555,4936,1222,317.0,0.03433936898363754,201.0,2655.523053649291,0.8805303297987463,1.0893618679838255,2584.129625197824,0.9048573134325572,1,1,3,,1.3352275803746603,1.3352275803746603,0.914307082314647,0.914307082314647,99,0.017424867082809582
calibration-3d-01,central_cluster,3,30010003,RRT,1,5000,5000,4363,4364,4770,400,0,0,582.0,0.039489028975367546,495.0,2952.736278763208,0.7918988929134567,0.39055871998425573,2952.736278763208,0.7918988929134567,1,1,3,,,,,,,
calibration-3d-01,central_cluster,3,30010003,RRT-Connect,1,5000,5000,4734,4736,5000,266,0,0,155.0,0.009094382985495031,103.0,2553.98168374746,0.9155385119234842,0.6454002779792063,2534.2215159548987,0.9226772701189544,1,1,3,,,,,,,
calibration-3d-01,central_cluster,3,30010004,Informed-RRT*,1,5000,5000,4147,4148,24324,648,19518,7090,849.0,0.12759420298971236,700.0,2592.1176637751005,0.9020688462161026,1.9311462519690394,2465.6753196764485,0.9483278562908344,1,1,4,,,,,,,
calibration-3d-01,central_cluster,3,30010004,Dynamic-RRT,1,5000,5000,3953,3954,4333,378,0,0,330.0,0.08260865602642298,246.0,2895.423486151587,0.8075739529646014,1.833973980974406,2895.423486151587,0.8075739529646014,1,1,4,260,,,,,,
calibration-3d-01,central_cluster,3,30010004,SC-RRT,1,5000,5000,3390,3392,8849,542,3726,561,431.0,0.03872410103213042,253.0,2936.4014451139333,0.7963041273218209,0.8089164170087315,2742.726799736751,0.8525342700710886,1,1,4,,1.3283916611013415,1.3283916611013415,0.9191600751598737,0.9191600751598737,99,0.015580814495051965
calibration-3d-01,central_cluster,3,30010004,RRT,1,5000,5000,4362,4363,4799,432,0,0,849.0,0.05164602102013305,700.0,3208.726479236976,0.7287216923438162,0.37515576399164274,3208.726479236976,0.7287216923438162,1,1,4,,,,,,,
calibration-3d-01,central_cluster,3,30010004,RRT-Connect,1,5000,5000,4411,4413,5000,589,0,0,581.0,0.03170699503971264,275.0,3021.0665844828163,0.7739877704874479,0.6105238189920783,2809.1542320956614,0.8323745857391421,1,1,4,,,,,,,
calibration-3d-01,central_cluster,3,30010004,RRT*,1,5000,5000,4362,4363,18086,432,13287,3834,849.0,0.1260292800143361,700.0,2592.1176637751005,0.9020688462161026,1.3787917189765722,2499.1604177341096,0.9356216486247011,1,1,4,,,,,,,
calibration-3d-02,slab_clutter,3,30020000,Dynamic-RRT,1,5000,5000,3867,3868,4342,469,0,0,481.0,0.12955338798929006,333.0,2912.8491321982806,0.8027427731738823,1.8964731349842623,2912.8491321982806,0.8027427731738823,1,2,0,315,,,,,,
calibration-3d-02,slab_clutter,3,30020000,SC-RRT,1,5000,5000,3531,3533,9669,303,4373,813,154.0,0.016720403044018894,130.0,2548.241798286774,0.9176007519341538,0.9797650570399128,2503.5180120414802,0.9339931164750261,1,2,0,,1.4060993882513817,1.4060993882513817,0.8642878105376115,0.8642878105376115,99,0.0047068004099991585
calibration-3d-02,slab_clutter,3,30020000,RRT,1,5000,5000,4421,4422,4788,361,0,0,590.0,0.03662549104774371,526.0,3096.073367349482,0.7552368154052347,0.407579432008788,3096.073367349482,0.7552368154052347,1,2,0,,,,,,,
calibration-3d-02,slab_clutter,3,30020000,RRT-Connect,1,5000,5000,4772,4774,5000,228,0,0,119.0,0.008688059984706342,94.0,2506.516035536667,0.9328759748857304,0.7135884939925745,2506.516035536667,0.9328759748857304,1,2,0,,,,,,,
calibration-3d-02,slab_clutter,3,30020000,RRT*,1,5000,5000,4421,4422,17939,361,13151,4138,590.0,0.09479204897070304,526.0,2526.0041495117644,0.9256788397081349,1.441466046962887,2447.2403693104375,0.9554715668885609,1,2,0,,,,,,,
calibration-3d-02,slab_clutter,3,30020000,Informed-RRT*,1,5000,5000,4330,4331,29203,442,24425,9543,590.0,0.09550984599627554,526.0,2526.0041495117644,0.9256788397081349,2.802867671009153,2375.0347719003985,0.9845197290930626,1,2,0,,,,,,,
calibration-3d-02,slab_clutter,3,30020001,SC-RRT,1,5000,5000,3654,3656,10028,251,4607,662,203.0,0.021908042021095753,152.0,2621.2164588723044,0.8920547489709989,0.9328924249857664,2573.3506842958714,0.908647470586695,1,2,1,,1.396932445538652,1.396932445538652,0.870709271060617,0.870709271060617,99,0.003702304707093765
calibration-3d-02,slab_clutter,3,30020001,RRT,1,5000,5000,4371,4372,4765,390,0,0,601.0,0.03548124001827091,506.0,3188.891374311255,0.7332543871059295,0.37884693598607555,3188.891374311255,0.7332543871059295,1,2,1,,,,,,,
calibration-3d-02,slab_clutter,3,30020001,RRT-Connect,1,5000,5000,4721,4723,5000,279,0,0,232.0,0.01437993295257911,141.0,2727.353214691532,0.8573398478870828,0.67521360097453,2622.3987155086916,0.8916525837164346,1,2,1,,,,,,,
calibration-3d-02,slab_clutter,3,30020001,RRT*,1,5000,5000,4371,4372,17763,390,12998,3951,601.0,0.08187892800197005,506.0,2561.1926178407107,0.912960850320321,1.3133059570100158,2528.7092441157783,0.9246885918810385,1,2,1,,,,,,,
calibration-3d-02,slab_clutter,3,30020001,Informed-RRT*,1,5000,5000,4329,4330,26807,443,22028,9082,601.0,0.10640207299729809,506.0,2561.1926178407107,0.912960850320321,2.4225862940074876,2411.7370586580005,0.9695371150945877,1,2,1,,,,,,,
calibration-3d-02,slab_clutter,3,30020001,Dynamic-RRT,1,5000,5000,3974,3975,4334,356,0,0,479.0,0.1551612219773233,407.0,2834.3828425861093,0.824965687445572,1.975670579005964,2834.3828425861093,0.824965687445572,1,2,1,913,,,,,,
calibration-3d-02,slab_clutter,3,30020002,RRT,1,5000,5000,4428,4429,4771,339,0,0,686.0,0.043717916996683925,602.0,3119.3456060746166,0.749602283781713,0.3898371870163828,3119.3456060746166,0.749602283781713,1,2,2,,,,,,,
calibration-3d-02,slab_clutter,3,30020002,RRT-Connect,1,5000,5000,4650,4652,5000,350,0,0,218.0,0.012975982041098177,123.0,2552.5510889525463,0.9160516317726303,0.6743602490168996,2552.5510889525463,0.9160516317726303,1,2,2,,,,,,,
calibration-3d-02,slab_clutter,3,30020002,RRT*,1,5000,5000,4428,4429,18395,339,13624,4150,686.0,0.11199919402133673,602.0,2499.9103755138976,0.935340967868624,1.488219795981422,2492.8570176834705,0.9379874471865457,1,2,2,,,,,,,
calibration-3d-02,slab_clutter,3,30020002,Informed-RRT*,1,5000,5000,4334,4335,28362,467,23553,9039,686.0,0.10365144297247753,602.0,2499.9103755138976,0.935340967868624,2.795496665989049,2373.5375996907815,0.9851407411968566,1,2,2,,,,,,,
calibration-3d-02,slab_clutter,3,30020002,Dynamic-RRT,1,5000,5000,3941,3942,4287,344,0,0,339.0,0.10965193598531187,305.0,2957.0470009351548,0.7907444790287458,2.113009909982793,2957.0470009351548,0.7907444790287458,1,2,2,640,,,,,,
calibration-3d-02,slab_clutter,3,30020002,SC-RRT,1,5000,5000,3527,3529,9422,378,4052,628,160.0,0.01921338401734829,134.0,2550.2267928911288,0.9168865281848706,0.9310543310130015,2529.3208782923316,0.9244649859517484,1,2,2,,1.4137421202568343,1.4137421202568343,0.8589494964180249,0.8589494964180249,99,0.0026512245473901833
calibration-3d-02,slab_clutter,3,30020003,RRT-Connect,1,5000,5000,4626,4628,5000,374,0,0,233.0,0.014348711993079633,127.0,2606.304529014008,0.8971586260115871,0.6767482740106061,2605.011570501545,0.8976039172708148,1,2,3,,,,,,,
calibration-3d-02,slab_clutter,3,30020003,RRT*,1,5000,5000,4475,4476,18064,326,13257,4283,630.0,0.10436630400363356,593.0,2524.073214633668,0.9263869909404943,1.5083854339900427,2504.2372629474635,0.9337248609845635,1,2,3,,,,,,,
calibration-3d-02,slab_clutter,3,30020003,Informed-RRT*,1,5000,5000,4430,4431,27666,362,22867,9164,630.0,0.10544581100111827,593.0,2524.073214633668,0.9263869909404943,2.602430348051712,2407.504006825859,0.9712418270492694,1,2,3,,,,,,,
calibration-3d-02,slab_clutter,3,30020003,Dynamic-RRT,1,5000,5000,3982,3983,4339,351,0,0,356.0,0.10891739703947678,309.0,2765.033506199427,0.8456565119284806,1.9853064530179836,2765.033506199427,0.8456565119284806,1,2,3,282,,,,,,
calibration-3d-02,slab_clutter,3,30020003,SC-RRT,1,5000,5000,3466,3468,9783,414,4623,1090,189.0,0.018795541021972895,149.0,2587.313289573434,0.9037438951212169,0.9391162030515261,2551.4964755380634,0.9164302646057493,1,2,3,,1.3923649821203763,1.3923649821203763,0.8739157527353706,0.8739157527353706,99,0.011384666047738735
calibration-3d-02,slab_clutter,3,30020003,RRT,1,5000,5000,4475,4476,4807,326,0,0,630.0,0.042241421004291624,593.0,3107.5710780378386,0.7524425126566687,0.4206118030124344,3107.5710780378386,0.7524425126566687,1,2,3,,,,,,,
calibration-3d-02,slab_clutter,3,30020004,RRT*,1,5000,5000,4453,4454,19310,324,14527,4684,521.0,0.08001869899453595,456.0,2456.250794461431,0.9519665481597062,1.464575606980361,2449.285128616193,0.9546739017433501,1,2,4,,,,,,,
calibration-3d-02,slab_clutter,3,30020004,Informed-RRT*,1,5000,5000,4254,4255,31481,550,26668,8600,521.0,0.0802827849984169,456.0,2456.250794461431,0.9519665481597062,3.2251493419753388,2362.0524317276618,0.9899308579309217,1,2,4,,,,,,,
calibration-3d-02,slab_clutter,3,30020004,Dynamic-RRT,1,5000,5000,3982,3983,4338,351,0,0,322.0,0.0997525790007785,280.0,2856.7599455583995,0.8185037016685461,1.96199764899211,2856.7599455583995,0.8185037016685461,1,2,4,272,,,,,,
calibration-3d-02,slab_clutter,3,30020004,SC-RRT,1,5000,5000,3524,3526,9306,329,4059,548,200.0,0.020575939968694,147.0,2622.3765481690475,0.8916601209885634,0.9264406779548153,2572.6953709532518,0.9088789199910574,1,2,4,,1.3900313825882713,1.3900313825882713,0.8755556780975376,0.8755556780975376,99,0.006457075204724932
calibration-3d-02,slab_clutter,3,30020004,RRT,1,5000,5000,4453,4454,4783,324,0,0,521.0,0.033155437966343015,456.0,2969.5052198460867,0.7874270011686255,0.3946628500125371,2969.5052198460867,0.7874270011686255,1,2,4,,,,,,,
calibration-3d-02,slab_clutter,3,30020004,RRT-Connect,1,5000,5000,4668,4670,5000,332,0,0,162.0,0.010395756980869919,119.0,2536.3730099127706,0.9218946034670195,0.6636221529915929,2536.3730099127706,0.9218946034670195,1,2,4,,,,,,,
calibration-3d-03,uniform_clutter,3,30030000,Informed-RRT*,1,5000,5000,4211,4212,30253,564,25468,7887,540.0,0.07701860199449584,468.0,2439.449222297877,0.9585231653296787,3.286610556009691,2362.928844379031,0.9895636915941379,1,3,0,,,,,,,
calibration-3d-03,uniform_clutter,3,30030000,Dynamic-RRT,1,5000,5000,4017,4018,4347,325,0,0,273.0,0.0794285949668847,230.0,2907.4441780360835,0.8042350762508653,1.9165733589907177,2907.4441780360835,0.8042350762508653,1,3,0,220,,,,,,
calibration-3d-03,uniform_clutter,3,30030000,SC-RRT,1,5000,5000,3567,3569,9467,349,4059,679,161.0,0.017843864974565804,140.0,2602.5366806903353,0.8984574963215302,0.9097262249561027,2548.1156760110816,0.9176461697682422,1,3,0,,1.3973115014543513,1.3973115014543513,0.8704433647331387,0.8704433647331387,99,0.006368578814512853
calibration-3d-03,uniform_clutter,3,30030000,RRT,1,5000,5000,4437,4438,4801,357,0,0,540.0,0.03198819502722472,468.0,2813.1595060187406,0.8311894811564259,0.3897637749905698,2813.1595060187406,0.8311894811564259,1,3,0,,,,,,,
calibration-3d-03,uniform_clutter,3,30030000,RRT-Connect,1,5000,5000,4752,4754,5000,248,0,0,176.0,0.010726062988396734,118.0,2680.2437398368947,0.8724089363455723,0.6782975569949485,2575.0192464104875,0.9080586847952582,1,3,0,,,,,,,
calibration-3d-03,uniform_clutter,3,30030000,RRT*,1,5000,5000,4437,4438,18397,357,13596,3946,540.0,0.0759618459851481,468.0,2439.449222297877,0.9585231653296787,1.356225608033128,2432.0447808220483,0.9614414210858538,1,3,0,,,,,,,
calibration-3d-03,uniform_clutter,3,30030001,Dynamic-RRT,1,5000,5000,3959,3960,4321,358,0,0,439.0,0.13544349797302857,372.0,2911.089277784633,0.8032280590162556,1.8829601220204495,2911.089277784633,0.8032280590162556,1,3,1,363,,,,,,
calibration-3d-03,uniform_clutter,3,30030001,SC-RRT,1,5000,5000,3499,3501,9428,362,4173,724,240.0,0.02123220800422132,168.0,2910.794099788321,0.8033095128192089,0.9036956920172088,2580.708137051024,0.9060569681040819,1,3,1,,1.3197944167197557,1.3197944167197557,0.92526501495311,0.92526501495311,99,0.016006145094778435
calibration-3d-03,uniform_clutter,3,30030001,RRT,1,5000,5000,4478,4479,4831,349,0,0,852.0,0.05022244300926104,762.0,3098.0827594176762,0.7547469747572176,0.38325280899880454,3098.0827594176762,0.7547469747572176,1,3,1,,,,,,,
calibration-3d-03,uniform_clutter,3,30030001,RRT-Connect,1,5000,5000,4736,4738,5000,264,0,0,154.0,0.009458773012738675,116.0,2583.4728822737484,0.9050873366087138,0.655419607006479,2540.361182721295,0.9204472994321129,1,3,1,,,,,,,
calibration-3d-03,uniform_clutter,3,30030001,RRT*,1,5000,5000,4478,4479,18223,349,13392,3850,852.0,0.14136512903496623,762.0,2500.858926637617,0.9349862022652217,1.3782508530421183,2462.2885128926264,0.9496322538868741,1,3,1,,,,,,,
calibration-3d-03,uniform_clutter,3,30030001,Informed-RRT*,1,5000,5000,4327,4328,29424,485,24606,9572,852.0,0.1340178800164722,762.0,2500.858926637617,0.9349862022652217,2.703124833002221,2375.413280493004,0.9843628514751291,1,3,1,,,,,,,
calibration-3d-03,uniform_clutter,3,30030002,SC-RRT,1,5000,5000,3603,3605,10243,266,4860,1096,147.0,0.017208406003192067,128.0,2571.6134485561975,0.9092613011223666,1.0381417180178687,2519.4462235067595,0.9280883109953432,1,3,2,,1.3415447381272996,1.3415447381272996,0.9098242384695973,0.9098242384695973,99,0.0206927655423549
calibration-3d-03,uniform_clutter,3,30030002,RRT,1,5000,5000,4427,4428,4769,336,0,0,439.0,0.028230782016180456,406.0,3139.6663477760962,0.7447506617619538,0.3845975400181487,3139.6663477760962,0.7447506617619538,1,3,2,,,,,,,
calibration-3d-03,uniform_clutter,3,30030002,RRT-Connect,1,5000,5000,4769,4771,5000,231,0,0,103.0,0.007412950973957777,89.0,2473.2173917994223,0.9454359321469697,0.6778374559944496,2448.487807713276,0.9549847799331174,1,3,2,,,,,,,
calibration-3d-03,uniform_clutter,3,30030002,RRT*,1,5000,5000,4427,4428,17794,336,13025,3551,439.0,0.06562084297183901,406.0,2494.087657206346,0.9375246228663444,1.326839548011776,2482.9185330435625,0.9417419698228011,1,3,2,,,,,,,
calibration-3d-03,uniform_clutter,3,30030002,Informed-RRT*,1,5000,5000,4280,4281,30144,483,25377,9526,439.0,0.06728060997556895,406.0,2494.087657206346,0.9375246228663444,2.875659552984871,2368.5012412546344,0.9872355350674693,1,3,2,,,,,,,
calibration-3d-03,uniform_clutter,3,30030002,Dynamic-RRT,1,5000,5000,3927,3928,4317,384,0,0,382.0,0.11415322398534045,304.0,2857.9774708688237,0.8181550113854298,1.9094324460020289,2857.9774708688237,0.8181550113854298,1,3,2,237,,,,,,
calibration-3d-03,uniform_clutter,3,30030003,RRT,1,5000,5000,4439,4440,4795,352,0,0,594.0,0.036150335043203086,517.0,2937.4979640035763,0.7960068803013262,0.3755772350123152,2937.4979640035763,0.7960068803013262,1,3,3,,,,,,,
calibration-3d-03,uniform_clutter,3,30030003,RRT-Connect,1,5000,5000,4731,4733,5000,269,0,0,140.0,0.009519957995507866,99.0,2520.9051886451807,0.9275511831028633,0.6776750750141218,2507.7968314115296,0.9323995313056818,1,3,3,,,,,,,
calibration-3d-03,uniform_clutter,3,30030003,RRT*,1,5000,5000,4439,4440,18043,352,13248,3908,594.0,0.09496386104729027,517.0,2454.3812516032463,0.952691676849546,1.470545710006263,2401.5071664012144,0.9736671299307441,1,3,3,,,,,,,
calibration-3d-03,uniform_clutter,3,30030003,Informed-RRT*,1,5000,5000,4178,4179,32456,619,27651,7562,594.0,0.09135733998846263,517.0,2454.3812516032463,0.952691676849546,3.730126056994777,2349.3530905645353,0.9952818925383892,1,3,3,,,,,,,
calibration-3d-03,uniform_clutter,3,30030003,Dynamic-RRT,1,5000,5000,4025,4026,4375,348,0,0,519.0,0.17052384396083653,428.0,2991.7769741320362,0.7815651401944339,1.9488527859793976,2991.7769741320362,0.7815651401944339,1,3,3,424,,,,,,
calibration-3d-03,uniform_clutter,3,30030003,SC-RRT,1,5000,5000,3517,3519,10263,311,5030,1186,183.0,0.019239769026171416,145.0,2569.746291800013,0.9099219629888494,1.0395223200321198,2509.805120640807,0.9316534463125862,1,3,3,,1.3617742300613855,1.3617742300613855,0.8954896561810946,0.8954896561810946,99,0.009589407779652703
calibration-3d-03,uniform_clutter,3,30030004,RRT-Connect,1,5000,5000,4717,4719,5000,283,0,0,140.0,0.009559672034811229,103.0,2550.5611315317237,0.9167663387129841,0.6937706010066904,2542.8407397797664,0.9195497593060036,1,3,4,,,,,,,
calibration-3d-03,uniform_clutter,3,30030004,RRT*,1,5000,5000,4371,4372,17707,399,12931,3802,522.0,0.08194622403243557,462.0,2450.9139756392656,0.9540394373115848,1.3626953960047103,2428.2252557069455,0.9629537394533145,1,3,4,,,,,,,
calibration-3d-03,uniform_clutter,3,30030004,Informed-RRT*,1,5000,5000,4292,4293,31117,490,26328,8600,522.0,0.08570183400297537,462.0,2450.9139756392656,0.9540394373115848,3.138933370995801,2357.6439429973825,0.9917819003853628,1,3,4,,,,,,,
